ic001,am001,ald001,ptsa,yield
0.24,0.24,0.3,0.05282758620689655,-0.00014220822141681588
0.18,0.3,0.12,0.05282758620689655,3.0649672656389205e-05
0.21,0.12,0.12,0.05282758620689655,0.0034883250112849344
0.27,0.27,0.12,0.05282758620689655,5.772995299874192e-05
0.15,0.18,0.12,0.05282758620689655,5.907636373323518e-05
0.3,0.15,0.27,0.05282758620689655,0.007745955989631887
0.15,0.12,0.12,0.05282758620689655,0.0019699211509150824
0.18,0.12,0.12,0.05282758620689655,0.0009416752467225057
0.12,0.27,0.12,0.05282758620689655,0.0003304544644699806
0.27,0.12,0.3,0.05282758620689655,0.013148800606774471
0.18,0.24,0.18,0.05282758620689655,-0.0003147412455441488
0.3,0.21,0.18,0.05282758620689655,0.0009010643432377405
0.27,0.18,0.12,0.05282758620689655,-0.0010287762348834472
0.21,0.24,0.12,0.05282758620689655,-0.00011998134331703169
0.12,0.18,0.18,0.05282758620689655,0.0014797807592400807
0.3,0.3,0.21,0.05282758620689655,-0.0004769748420553065
