ic001,ald001,am001,ptsa,IIO029A,yield,reaction_plate_id,diluted_plate_id,vial_id,is_outlier
0.3,0.24,0.24,0.07158620689655172,0.0005243856234207033,0.002184940097586264,52,47,14,0
0.12,0.27,0.12,0.23048275862068965,0.0001449668972242977,0.0012080574768691475,52,47,15,0
0.24,0.12,0.3,0.02193103448275862,1.4679455623619265e-05,0.00012232879686349386,52,47,16,0
0.12,0.3,0.24,0.17089655172413792,0.0029171436286937265,0.024309530239114387,52,47,17,0
0.27,0.12,0.12,0.3,0.0010206238530635614,0.008505198775529679,52,47,18,0
0.24,0.24,0.24,0.1510344827586207,0.0043835122111424,0.01826463421309333,52,47,19,0
0.27,0.21,0.12,0.23048275862068965,0.0036491199392567975,0.030409332827139982,52,47,20,0
0.18,0.27,0.12,0.1907586206896552,0.0045489699927667646,0.03790808327305637,52,47,21,0
0.24,0.18,0.12,0.1510344827586207,0.007070044681066606,0.05891703900888839,52,47,22,0
0.15,0.12,0.18,0.2106206896551724,0.0025545748185565307,0.02128812348797109,52,47,23,0
0.18,0.21,0.12,0.1113103448275862,0.0034580714175808684,0.028817261813173907,52,47,24,0
0.12,0.12,0.3,0.1510344827586207,-1.2229691449507828e-11,-1.0191409541256523e-10,52,47,25,0
0.24,0.12,0.12,0.13117241379310346,0.006334150092148847,0.0527845841012404,52,47,26,0
0.12,0.18,0.18,0.08151724137931034,0.0005476886551553,0.004564072126294168,52,47,27,0
0.3,0.27,0.18,0.13117241379310346,0.011334137000358,0.06296742777976667,52,47,28,0
0.12,0.3,0.24,0.2900689655172414,0.0029736453943903954,0.024780378286586628,52,47,29,0
0.15,0.18,0.12,0.25034482758620685,0.0015814541618470012,0.013178784682058345,52,47,30,0
0.27,0.3,0.12,0.07158620689655172,0.004614191250563893,0.03845159375469912,52,47,31,0
0.21,0.12,0.18,0.1510344827586207,0.004312492436179736,0.03593743696816447,52,47,32,0
0.12,0.12,0.24,0.1907586206896552,0.0013294877569137106,0.011079064640947586,52,47,33,0
0.15,0.18,0.12,0.3,0.0006414147772393174,0.005345123143660978,52,47,34,0
0.3,0.24,0.15,0.09144827586206897,0.005502856491736595,0.03668570994491064,52,47,35,0
0.12,0.12,0.24,0.13117241379310346,6.235869290930082e-05,0.0005196557742441735,52,47,36,0
0.18,0.12,0.18,0.13117241379310346,0.002004407771675726,0.016703398097297716,52,47,37,0
0.12,0.3,0.12,0.2602758620689655,0.001632476693069602,0.013603972442246684,52,47,38,0
0.24,0.24,0.12,0.2106206896551724,0.004093706666622467,0.034114222221853896,52,47,39,0
0.12,0.21,0.12,0.23048275862068965,0.0016121273499346063,0.013434394582788393,52,47,40,0
0.18,0.24,0.24,0.1510344827586207,0.002746166187252234,0.015256478818067968,52,47,41,0
0.3,0.3,0.3,0.07158620689655172,9.615111457474838e-09,3.205037152491613e-08,52,47,42,0
0.12,0.12,0.3,0.3,0.0022548440717764873,0.01879036726480406,52,47,43,0
0.18,0.15,0.12,0.07158620689655172,0.0011668020299208106,0.009723350249340087,52,47,44,0
0.3,0.15,0.21,0.2900689655172414,0.0060710502634323356,0.04047366842288224,52,47,45,0
0.3,0.12,0.21,0.2900689655172414,0.00473787279261953,0.03948227327182943,52,47,46,0
0.3,0.21,0.24,0.10137931034482756,0.001266544771592258,0.006031165579010753,52,47,47,0
0.18,0.24,0.24,0.10137931034482756,0.0011426083884810009,0.006347824380450004,52,47,48,0
0.12,0.12,0.3,0.17089655172413792,1.9146993695856325e-09,1.5955828079880268e-08,52,47,49,0
0.18,0.12,0.3,0.2106206896551724,0.001063560119048505,0.008863000992070876,52,47,50,0
0.12,0.3,0.12,0.13117241379310346,0.002857630235936598,0.02381358529947165,52,47,51,0
0.24,0.18,0.24,0.10137931034482756,0.0003445401623202581,0.001914112012890323,52,47,52,0
0.21,0.12,0.24,0.1510344827586207,0.0008421677542444048,0.0070180646187033725,52,47,53,0
0.18,0.15,0.12,0.17089655172413792,0.003035017552190621,0.02529181293492184,53,48,0,0
0.24,0.12,0.18,0.2702068965517241,0.0033820996431659445,0.028184163693049536,53,48,1,0
0.21,0.3,0.12,0.3,0.0007035162511248176,0.0058626354260401465,53,48,2,0
0.3,0.18,0.27,0.2106206896551724,0.004906379320235555,0.02725766289019753,53,48,3,0
0.18,0.12,0.18,0.2801379310344828,0.001108398059073661,0.009236650492280507,53,48,4,0
0.18,0.3,0.18,0.07158620689655172,0.0014298234804741151,0.00794346378041175,53,48,5,0
0.18,0.21,0.12,0.2801379310344828,0.001275575947545255,0.010629799562877127,53,48,6,0
0.3,0.24,0.3,0.09144827586206897,2.3122915629314388e-09,9.634548178880995e-09,53,48,7,0
0.3,0.12,0.24,0.09144827586206897,3.5116730886106694e-11,2.926394240508892e-10,53,48,8,0
0.24,0.12,0.15,0.2801379310344828,0.0022245353528097707,0.01853779460674809,53,48,9,0
0.24,0.24,0.12,0.17089655172413792,0.005832780970525724,0.04860650808771437,53,48,10,0
0.18,0.24,0.12,0.041793103448275866,0.0005638525360237086,0.004698771133530905,53,48,11,0
0.27,0.12,0.18,0.2106206896551724,0.005324178891364989,0.044368157428041566,53,48,12,0
0.18,0.18,0.18,0.25034482758620685,0.0024529600272422142,0.013627555706901188,53,48,13,0
0.3,0.12,0.27,0.07158620689655172,4.476271667849926e-09,3.7302263898749384e-08,53,48,14,0
0.12,0.12,0.18,0.1907586206896552,0.0017710180087399637,0.014758483406166362,53,48,15,0
0.3,0.27,0.18,0.1907586206896552,0.015476672188182128,0.08598151215656738,53,48,16,0
0.12,0.21,0.12,0.2602758620689655,0.0006851053389839402,0.005709211158199504,53,48,17,0
0.12,0.24,0.12,0.10137931034482756,0.002315908556141956,0.01929923796784964,53,48,18,0
0.24,0.12,0.18,0.09144827586206897,0.0005749108871424892,0.004790924059520744,53,48,19,0
0.18,0.12,0.24,0.25034482758620685,0.003303028815886356,0.0275252401323863,53,48,20,0
0.24,0.24,0.18,0.17089655172413792,0.010849026066388271,0.06027236703549041,53,48,21,0
0.24,0.12,0.24,0.2602758620689655,0.004456365885393859,0.03713638237828217,53,48,22,0
0.3,0.27,0.24,0.17089655172413792,0.010019367472814695,0.04174736447006123,53,48,23,0
0.12,0.12,0.21,0.1907586206896552,0.002300752574125653,0.01917293811771378,53,48,24,0
0.18,0.24,0.24,0.041793103448275866,1.3860966386397705e-09,7.700536881332057e-09,53,48,25,0
0.3,0.18,0.27,0.08151724137931034,1.6724339230669546e-09,9.291299572594193e-09,53,48,26,0
0.12,0.15,0.12,0.041793103448275866,0.00012423932083118259,0.0010353276735931883,53,48,27,0
0.18,0.12,0.24,0.13117241379310346,0.000348284308445704,0.0029023692370475336,53,48,28,0
0.24,0.12,0.15,0.10137931034482756,0.001580489791181507,0.013170748259845893,53,48,29,0
0.15,0.21,0.12,0.10137931034482756,0.003236152753601125,0.02696793961334271,53,48,30,0
0.3,0.18,0.15,0.09144827586206897,0.00477715379144424,0.0318476919429616,53,48,31,0
0.3,0.18,0.15,0.2801379310344828,0.004190544281526099,0.027936961876840662,53,48,32,0
0.15,0.12,0.3,0.2801379310344828,0.004100256174471639,0.034168801453930316,53,48,33,0
0.15,0.12,0.18,0.12124137931034484,0.0009723996786175086,0.008103330655145905,53,48,34,0
0.15,0.21,0.12,0.2106206896551724,0.0017671378443004644,0.014726148702503869,53,48,35,0
0.3,0.12,0.27,0.23048275862068965,0.007601252105896458,0.06334376754913715,53,48,36,0
0.3,0.21,0.21,0.25034482758620685,0.008809482555376447,0.04194991693036403,53,48,37,0
0.27,0.12,0.24,0.08151724137931034,-1.385709189783807e-11,-1.1547576581531728e-10,53,48,38,0
0.3,0.24,0.18,0.2900689655172414,0.0054363645351941615,0.030202025195523126,53,48,39,0
0.3,0.21,0.12,0.2602758620689655,0.003274149966716221,0.027284583055968512,53,48,40,0
0.3,0.18,0.21,0.02193103448275862,-1.812696404855121e-12,-1.0070535582528447e-11,53,48,41,0
0.24,0.12,0.3,0.09144827586206897,1.0771952818016859e-10,8.976627348347385e-10,53,48,42,0
0.27,0.12,0.24,0.13117241379310346,0.00034459991517525243,0.0028716659597937703,53,48,43,0
0.3,0.15,0.12,0.17089655172413792,0.007367299588394121,0.06139416323661768,53,48,44,0
0.24,0.18,0.24,0.17089655172413792,0.003808916464233125,0.02116064702351736,53,48,45,0
0.18,0.18,0.24,0.2900689655172414,0.0033934387078609412,0.01885243726589412,53,48,46,0
0.12,0.21,0.12,0.1510344827586207,0.002786578384940902,0.023221486541174185,53,48,47,0
0.3,0.24,0.15,0.2702068965517241,0.004922822576869833,0.032818817179132216,53,48,48,0
0.3,0.18,0.12,0.08151724137931034,0.005811920114495071,0.04843266762079226,53,48,49,0
0.18,0.12,0.21,0.1113103448275862,0.00025142438496103184,0.002095203208008598,53,48,50,0
0.18,0.18,0.12,0.041793103448275866,0.0004575553710984238,0.003812961425820199,53,48,51,0
0.21,0.27,0.12,0.2106206896551724,0.0041324145659139225,0.03443678804928268,53,48,52,0
0.24,0.12,0.15,0.041793103448275866,2.0621580489540364e-09,1.7184650407950303e-08,53,48,53,0
0.12,0.24,0.24,0.1907586206896552,0.0017834660799303946,0.014862217332753287,54,49,1,0
0.21,0.12,0.18,0.10137931034482756,0.00048115810096682684,0.004009650841390224,54,49,2,0
0.24,0.18,0.3,0.10137931034482756,1.1102890335798124e-10,6.168272408776735e-10,54,49,3,0
0.3,0.21,0.18,0.1113103448275862,0.004573284203134854,0.0254071344618603,54,49,4,0
0.21,0.18,0.12,0.1113103448275862,0.005410634712832642,0.04508862260693868,54,49,5,0
0.12,0.12,0.18,0.25034482758620685,0.0007476493705203215,0.00623041142100268,54,49,6,0
0.3,0.27,0.18,0.1510344827586207,0.014653312752485562,0.08140729306936426,54,49,7,0
0.24,0.12,0.27,0.1907586206896552,0.0016573008646812335,0.01381084053901028,54,49,8,0
0.12,0.3,0.24,0.12124137931034484,0.0012917881896272474,0.010764901580227065,54,49,9,0
0.3,0.21,0.3,0.2702068965517241,0.014596373432988738,0.06950654015708922,54,49,10,0
0.3,0.15,0.27,0.02193103448275862,-1.4152066375842452e-11,-9.434710917228304e-11,54,49,11,0
0.12,0.21,0.12,0.2702068965517241,0.0003158421681458757,0.002632018067882297,54,49,12,0
0.18,0.27,0.12,0.2900689655172414,0.00052958699874874,0.0044132249895728354,54,49,13,0
0.15,0.12,0.12,0.061655172413793084,0.000297623859640533,0.0024801988303377754,54,49,14,0
0.18,0.12,0.12,0.25034482758620685,0.0011253754855351454,0.00937812904612621,54,49,15,0
0.12,0.24,0.12,0.25034482758620685,0.000530315076464283,0.0044192923038690254,54,49,16,0
0.21,0.12,0.15,0.13117241379310346,0.004311296228271048,0.035927468568925404,54,49,17,0
0.15,0.15,0.12,0.1113103448275862,0.002790144124661349,0.023251201038844583,54,49,18,0
0.18,0.24,0.12,0.2602758620689655,0.0008741338713360866,0.0072844489278007215,54,49,19,0
0.3,0.12,0.12,0.25034482758620685,0.002643048988611059,0.02202540823842549,54,49,20,0
0.18,0.24,0.18,0.3,0.001457211729027523,0.008095620716819572,54,49,21,0
0.15,0.12,0.3,0.1510344827586207,1.2994104058329231e-09,1.0828420048607691e-08,54,49,22,0
0.3,0.24,0.15,0.17089655172413792,0.008160722139473844,0.07279748894209684,54,49,23,0
0.18,0.3,0.12,0.13117241379310346,0.004980281725393602,0.04150234771161336,54,49,24,0
0.3,0.27,0.18,0.041793103448275866,0.0007530635782472575,0.004183686545818096,54,49,25,0
0.12,0.3,0.24,0.2602758620689655,0.002585941826543177,0.021549515221193145,54,49,26,0
0.3,0.15,0.21,0.09144827586206897,0.0005036707272756916,0.003357804848504611,54,49,27,0
0.24,0.3,0.12,0.23048275862068965,0.002548588177105693,0.02123823480921411,54,49,28,0
0.3,0.15,0.15,0.1907586206896552,0.006753980508272061,0.04502653672181375,54,49,29,0
0.3,0.12,0.21,0.09144827586206897,7.484198419928112e-12,6.236832016606761e-11,54,49,30,0
0.18,0.24,0.12,0.02193103448275862,0.00020069956907311617,0.0016724964089426348,54,49,31,0
0.15,0.12,0.18,0.041793103448275866,1.0457958408779323e-11,8.714965340649438e-11,54,49,32,0
0.24,0.12,0.18,0.2106206896551724,0.0037680614382806905,0.031400511985672425,54,49,33,0
0.18,0.12,0.12,0.13117241379310346,0.003553027133895425,0.029608559449128543,54,49,34,0
0.24,0.18,0.3,0.2106206896551724,0.0032739296751590056,0.01818849819532781,54,49,35,0
0.3,0.21,0.27,0.2106206896551724,0.009006483182011126,0.042888015152433935,54,49,36,0
0.12,0.24,0.18,0.2900689655172414,0.0008118134271155978,0.006765111892629982,54,49,37,0
0.3,0.3,0.24,0.3,0.004773018986414089,0.019887579110058704,54,49,38,0
0.3,0.12,0.3,0.1510344827586207,2.519900950576976e-13,2.0999174588141466e-12,54,49,39,0
0.24,0.15,0.12,0.041793103448275866,0.00038911146613412455,0.003242595551117705,54,49,40,0
0.12,0.12,0.27,0.2106206896551724,0.001454721046019894,0.012122675383499116,54,49,41,0
0.18,0.3,0.12,0.23048275862068965,0.0017347004836143092,0.014455837363452578,54,49,42,0
0.3,0.18,0.27,0.02193103448275862,6.890808244635273e-10,3.8282268025751505e-09,54,49,43,0
0.24,0.3,0.24,0.08151724137931034,0.0016884086380224695,0.00703503599176029,54,49,44,0
0.3,0.18,0.18,0.23048275862068965,0.005654457166189392,0.0314136509232744,54,49,45,0
0.15,0.27,0.12,0.061655172413793084,0.0010920546389399793,0.009100455324499828,54,49,46,0
0.24,0.12,0.15,0.25034482758620685,0.0022047765004973878,0.018373137504144897,54,49,47,0
0.3,0.27,0.18,0.12124137931034484,0.008214570985653846,0.045636505475854704,54,49,48,0
0.3,0.21,0.3,0.23048275862068965,0.007751250953220604,0.036910718824860016,54,49,49,0
0.18,0.3,0.12,0.2702068965517241,0.001138784096457223,0.009489867470476858,54,49,50,0
0.3,0.21,0.24,0.041793103448275866,1.4222601935742462e-09,6.772667588448793e-09,54,49,51,0
0.18,0.12,0.21,0.13117241379310346,0.0009764906331021793,0.008137421942518161,54,49,52,0
0.18,0.12,0.18,0.1510344827586207,0.0030614001442625265,0.02551166786885439,54,49,53,0
0.27,0.12,0.15,0.13117241379310346,0.0030491166792487004,0.02540930566040584,56,49,0,0
0.3,0.18,0.12,0.09144827586206897,0.007007857511976204,0.0583988125998017,56,49,1,0
0.18,0.12,0.15,0.25034482758620685,0.002466327723059412,0.020552731025495104,56,49,2,0
0.27,0.12,0.15,0.3,0.0011800732954375206,0.009833944128646006,56,49,3,0
0.18,0.15,0.12,0.061655172413793084,0.0005772128056790129,0.004810106713991774,56,49,4,0
0.3,0.15,0.12,0.09144827586206897,0.00758606646985063,0.06321722058208858,56,49,5,0
0.27,0.12,0.12,0.02193103448275862,-6.153425448600227e-12,-5.1278545405001893e-11,56,49,6,0
0.12,0.18,0.18,0.2801379310344828,0.0021629829109716366,0.018024857591430302,56,49,7,0
0.18,0.24,0.12,0.1113103448275862,0.006146843539731159,0.051223696164426326,56,49,8,0
0.27,0.15,0.12,0.12124137931034484,0.009628154738054536,0.08023462281712114,56,49,9,0
0.12,0.18,0.12,0.10137931034482756,0.0016080498656430055,0.013400415547025049,56,49,10,0
0.21,0.27,0.12,0.1510344827586207,0.006875179716736807,0.05729316430614007,56,49,11,0
0.27,0.12,0.27,0.10137931034482756,-5.8046087124100565e-12,-4.837173927008381e-11,56,49,12,0
0.3,0.24,0.27,0.2702068965517241,0.015787087767884643,0.06577953236618601,56,49,13,0
0.18,0.12,0.24,0.23048275862068965,0.004101454874863677,0.034178790623863975,56,49,14,0
0.15,0.15,0.12,0.02193103448275862,1.7297823905938874e-11,1.4414853254949062e-10,56,49,15,0
0.12,0.12,0.15,0.061655172413793084,3.1124644963727057e-08,2.5937204136439216e-07,56,49,16,0
0.18,0.15,0.12,0.2900689655172414,0.0013697873671609608,0.011414894726341343,56,49,17,0
0.24,0.24,0.12,0.09144827586206897,0.005398250726225335,0.04498542271854445,56,49,18,0
0.12,0.24,0.24,0.07158620689655172,0.00010028784902743202,0.0008357320752286003,56,49,19,0
0.3,0.3,0.21,0.09144827586206897,0.0035768499387648076,0.01703261875602289,56,49,20,0
0.18,0.24,0.18,0.10137931034482756,0.0018226696910581984,0.010125942728101104,56,49,21,0
0.18,0.15,0.12,0.23048275862068965,0.0025555820590098576,0.02129651715841548,56,49,22,0
0.24,0.3,0.18,0.1907586206896552,0.016719666187322464,0.09288703437401367,56,49,23,0
0.21,0.12,0.24,0.10137931034482756,3.699684441743668e-11,3.0830703681197234e-10,56,49,24,0
0.15,0.18,0.12,0.041793103448275866,0.0004009993329925488,0.0033416611082712397,56,49,25,0
0.12,0.24,0.3,0.12124137931034484,1.2861941572309604e-08,1.0718284643591335e-07,56,49,26,0
0.3,0.12,0.12,0.041793103448275866,-3.2816133840534124e-12,-2.7346778200445103e-11,56,49,27,0
0.12,0.24,0.3,0.041793103448275866,3.327118267507387e-09,2.772598556256156e-08,56,49,28,0
0.15,0.12,0.21,0.07158620689655172,5.252465228029665e-11,4.3770543566913883e-10,56,49,29,0
0.3,0.24,0.18,0.07158620689655172,0.0018599484072001125,0.010333046706667293,56,49,30,0
0.15,0.3,0.12,0.2702068965517241,0.0018896366905717047,0.015746972421430874,56,49,31,0
0.3,0.3,0.21,0.12124137931034484,0.006865799656156322,0.03269428407693487,56,49,32,0
0.27,0.12,0.27,0.12124137931034484,4.044372886824446e-11,3.3703107390203717e-10,56,49,33,0
0.18,0.15,0.12,0.08151724137931034,0.0015699930889849895,0.01308327574154158,56,49,34,0
0.15,0.12,0.27,0.12124137931034484,1.1024091931849941e-10,9.186743276541616e-10,56,49,35,0
0.3,0.27,0.21,0.1510344827586207,0.008629377958920628,0.04109227599486013,56,49,36,0
0.3,0.27,0.24,0.2602758620689655,0.0245474917927808,0.08176682959724041,56,49,37,0
0.3,0.15,0.27,0.08151724137931034,-1.389971319585408e-11,-9.26647546390272e-11,56,49,38,0
0.12,0.3,0.3,0.061655172413793084,-1.0298995101237817e-11,-8.582495917698181e-11,56,49,39,0
0.12,0.18,0.24,0.13117241379310346,0.0004953429926701594,0.004127858272251328,56,49,40,0
0.3,0.12,0.12,0.08151724137931034,0.0028108795626528298,0.02342399635544025,56,49,41,0
0.3,0.24,0.24,0.2900689655172414,0.013812450730468977,0.057551878043620726,56,49,42,0
0.24,0.15,0.12,0.2106206896551724,0.005434579015018033,0.04528815845848362,56,49,43,0
0.12,0.24,0.12,0.12124137931034484,0.0033335576598441945,0.02777964716536829,56,49,44,0
0.18,0.12,0.24,0.08151724137931034,-1.3911605364028498e-11,-1.1593004470023748e-10,56,49,45,0
0.12,0.18,0.18,0.23048275862068965,0.003333709647651351,0.027780913730427924,56,49,46,0
0.18,0.3,0.24,0.1510344827586207,0.003991397210776142,0.022174428948756344,56,49,47,0
0.24,0.24,0.24,0.02193103448275862,-1.0274958940664626e-11,-4.281232891943596e-11,56,49,48,0
0.18,0.18,0.24,0.07158620689655172,-1.3646323160370599e-11,-7.581290644650335e-11,56,49,49,0
0.3,0.3,0.12,0.07158620689655172,0.0069714398732934005,0.05809533227744501,56,49,50,0
0.21,0.18,0.12,0.09144827586206897,0.005022955874558518,0.041857965621321,56,49,51,0
0.15,0.24,0.12,0.1510344827586207,0.004340538092782367,0.03617115077318639,56,49,52,0
0.21,0.24,0.12,0.2900689655172414,0.002683817002923941,0.02236514169103284,56,49,53,0
0.3,0.27,0.18,0.2801379310344828,0.008234005186156333,0.04574447325642407,57,47,0,0
0.18,0.12,0.12,0.1510344827586207,0.002616973769306394,0.02180811474421996,57,47,1,0
0.15,0.12,0.21,0.041793103448275866,1.5720825240802393e-09,1.310068770066866e-08,57,47,2,0
0.27,0.18,0.12,0.12124137931034484,0.010553594411221686,0.08794662009351406,57,47,3,0
0.3,0.24,0.27,0.13117241379310346,0.0017500605852386708,0.00729191910516113,57,47,4,0
0.12,0.12,0.18,0.1510344827586207,0.000957654404057042,0.007980453367142017,57,47,5,0
0.18,0.12,0.24,0.2106206896551724,0.002307787208526116,0.01923156007105097,57,47,6,0
0.18,0.12,0.18,0.07158620689655172,2.459805396442813e-11,2.0498378303690104e-10,57,47,7,0
0.12,0.27,0.12,0.1907586206896552,0.002956218696954955,0.02463515580795796,57,47,8,0
0.18,0.24,0.3,0.1510344827586207,0.0008343297612215049,0.004635165340119472,57,47,9,0
0.3,0.12,0.18,0.23048275862068965,0.008213778078262938,0.06844815065219115,57,47,10,0
0.24,0.15,0.12,0.13117241379310346,0.007459796580465445,0.06216497150387872,57,47,11,0
0.27,0.24,0.12,0.041793103448275866,0.0012263734608933975,0.010219778840778312,57,47,12,0
0.3,0.15,0.15,0.17089655172413792,0.014001475647674812,0.07843901449474178,57,47,13,0
0.24,0.18,0.18,0.2900689655172414,0.004995188302646054,0.02775104612581142,57,47,14,0
0.12,0.12,0.21,0.02193103448275862,5.008867196598571e-11,4.174055997165477e-10,57,47,15,0
0.12,0.12,0.18,0.10137931034482756,0.00023997726012466334,0.0019998105010388604,57,47,16,0
0.24,0.27,0.12,0.13117241379310346,0.012208154200044887,0.1017346183337074,57,47,17,0
0.21,0.3,0.12,0.2602758620689655,0.0033193230719741466,0.02766102559978456,57,47,18,0
0.18,0.12,0.21,0.2801379310344828,0.002685597541704889,0.02237997951420741,57,47,19,0
0.3,0.15,0.24,0.1907586206896552,0.005274582713964118,0.03516388475976079,57,47,20,0
0.24,0.18,0.24,0.2900689655172414,0.007658713672308962,0.04254840929060536,57,47,21,0
0.21,0.12,0.12,0.041793103448275866,6.318997584112414e-05,0.0005265831320093679,57,47,22,0
0.3,0.24,0.18,0.25034482758620685,0.009718306882117255,0.05399059378954032,57,47,23,0
0.3,0.12,0.24,0.07158620689655172,1.5178357189762646e-11,1.264863099146887e-10,57,47,24,0
0.18,0.18,0.12,0.17089655172413792,0.004762112035473782,0.03968426696228152,57,47,25,0
0.18,0.12,0.15,0.02193103448275862,3.187902805908085e-10,2.656585671590072e-09,57,47,26,0
0.24,0.12,0.3,0.2106206896551724,6.575235231769184e-12,5.4793626931409866e-11,57,47,27,0
0.24,0.27,0.12,0.12124137931034484,0.011752012148439312,0.0979334345703276,57,47,28,0
0.3,0.18,0.21,0.2900689655172414,0.009216412237631352,0.05120229020906307,57,47,29,0
0.3,0.3,0.21,0.3,0.010187165898687213,0.048510313803272434,57,47,30,0
0.3,0.3,0.12,0.2106206896551724,0.00874766459146193,0.07289720492884941,57,47,31,0
0.12,0.12,0.15,0.08151724137931034,0.00015394485710409347,0.001282873809200779,57,47,32,0
0.3,0.27,0.15,0.3,0.00524380275207237,0.034958685013815806,57,47,33,0
0.18,0.12,0.15,0.13117241379310346,0.0024987312812335604,0.020822760676946345,57,47,34,0
0.3,0.21,0.3,0.3,0.016397124662338558,0.07808154601113602,57,47,35,0
0.3,0.15,0.24,0.09144827586206897,-1.2862762946425599e-11,-8.575175297617068e-11,57,47,36,0
0.27,0.12,0.15,0.07158620689655172,0.00022258167048328764,0.001854847254027397,57,47,37,0
0.12,0.18,0.18,0.3,0.0013312952397652913,0.011094126998044095,57,47,38,0
0.27,0.24,0.12,0.2602758620689655,0.004389073253341943,0.0365756104445162,57,47,39,0
0.15,0.12,0.3,0.061655172413793084,3.257084280575561e-09,2.7142369004796345e-08,57,47,40,0
0.18,0.24,0.24,0.17089655172413792,0.0030805252472821416,0.017114029151567452,57,47,41,0
0.18,0.3,0.24,0.17089655172413792,0.004711528486537162,0.026175158258539787,57,47,42,0
0.18,0.24,0.3,0.2106206896551724,0.002858986863869525,0.015883260354830696,57,47,43,0
0.21,0.27,0.12,0.23048275862068965,0.004386271886893839,0.036552265724115324,57,47,44,0
0.3,0.18,0.27,0.2900689655172414,0.016388197904924597,0.09104554391624776,57,47,45,0
0.3,0.3,0.24,0.25034482758620685,0.021112747018939,0.08796977924557915,57,47,46,0
0.3,0.27,0.18,0.061655172413793084,0.0016132393315645775,0.00896244073091432,57,47,47,0
0.21,0.27,0.12,0.17089655172413792,0.007071859125100535,0.05893215937583779,57,47,48,0
0.12,0.12,0.18,0.061655172413793084,2.583215444137562e-10,2.1526795367813013e-09,57,47,49,0
0.3,0.21,0.12,0.08151724137931034,0.0063351582875573395,0.0527929857296445,57,47,50,0
0.18,0.3,0.18,0.041793103448275866,0.0005796854848022214,0.0032204749155678968,57,47,51,0
0.12,0.12,0.24,0.2900689655172414,0.002184387704421144,0.0182032308701762,57,47,52,0
0.3,0.21,0.18,0.12124137931034484,0.0045745259526026975,0.025414033070014986,57,47,53,0
0.24,0.12,0.12,0.02193103448275862,1.466485433562032e-09,1.2220711946350266e-08,58,48,0,0
0.27,0.15,0.12,0.1113103448275862,0.006106068058805332,0.05088390049004444,58,48,1,0
0.3,0.27,0.24,0.13117241379310346,0.003596108402166774,0.014983785009028227,58,48,2,0
0.24,0.15,0.12,0.061655172413793084,0.0008796782951086681,0.007330652459238901,58,48,3,0
0.27,0.24,0.12,0.13117241379310346,0.01204033956419222,0.09264381026206524,58,48,4,0
0.12,0.3,0.18,0.10137931034482756,0.0015477965410813678,0.012898304509011398,58,48,5,0
0.12,0.3,0.3,0.12124137931034484,0.00040811518144087764,0.0034009598453406467,58,48,6,0
0.15,0.12,0.15,0.17089655172413792,0.002483307656107673,0.020694230467563943,58,48,7,0
0.18,0.12,0.27,0.2106206896551724,0.0009390118571183935,0.007825098809319947,58,48,8,0
0.3,0.15,0.21,0.10137931034482756,1.0998175563907183e-09,7.3321170426047894e-09,58,48,10,0
0.3,0.15,0.15,0.07158620689655172,0.0008872731121916285,0.005915154081277524,58,48,12,0
0.18,0.3,0.3,0.23048275862068965,0.0058279408865783856,0.03237744936987993,58,48,13,0
0.3,0.21,0.18,0.10137931034482756,0.002510858801336989,0.01394921556298327,58,48,14,0
0.24,0.24,0.18,0.1907586206896552,0.008665377314815849,0.048140985082310274,58,48,15,0
0.27,0.12,0.12,0.041793103448275866,2.4628717273100937e-10,2.0523931060917447e-09,58,48,16,0
0.27,0.12,0.3,0.2702068965517241,0.0033454137368059307,0.02787844780671609,58,48,17,0
0.15,0.18,0.12,0.2702068965517241,0.0007133434708034872,0.005944528923362394,58,48,18,0
0.18,0.24,0.18,0.2900689655172414,0.002454510156564091,0.01363616753646717,58,48,19,0
0.21,0.18,0.12,0.3,0.0015783246596553333,0.013152705497127777,58,48,20,0
0.24,0.24,0.18,0.061655172413793084,0.000862267771243467,0.00479037650690815,58,48,21,0
0.3,0.24,0.18,0.2106206896551724,0.013113493291019934,0.0728527405056663,58,48,22,0
0.12,0.12,0.27,0.02193103448275862,2.2821331089979467e-11,1.9017775908316227e-10,58,48,23,0
0.12,0.24,0.18,0.1510344827586207,0.0020112295667969174,0.01676024638997431,58,48,24,0
0.3,0.15,0.24,0.061655172413793084,3.1196853462434967e-12,2.0797902308289978e-11,58,48,25,0
0.3,0.12,0.18,0.041793103448275866,3.452588622307757e-11,2.8771571852564643e-10,58,48,26,0
0.3,0.21,0.15,0.041793103448275866,0.0005263117293197837,0.003508744862131892,58,48,27,0
0.18,0.12,0.3,0.2900689655172414,0.004039019628851593,0.03365849690709661,58,48,28,0
0.27,0.15,0.12,0.23048275862068965,0.003442871430092586,0.02869059525077155,58,48,29,0
0.27,0.3,0.12,0.08151724137931034,0.006535365270961129,0.06367373705453909,58,48,30,0
0.12,0.3,0.24,0.10137931034482756,0.0009058550965550363,0.0075487924712919685,58,48,31,0
0.3,0.12,0.21,0.1113103448275862,-2.175957522719797e-12,-1.8132979355998312e-11,58,48,32,0
0.12,0.12,0.24,0.1113103448275862,3.2051567014618074e-10,2.6709639178848398e-09,58,48,33,0
0.24,0.12,0.15,0.07158620689655172,0.00019635720622780727,0.001636310051898394,58,48,34,0
