ic001,ald001,am001,ptsa,IIO029A,yield,reaction_plate_id,diluted_plate_id,vial_id,is_outlier,v3_model_yield
0.3,0.12,0.24,0.1212413793103448,1.913913066300388e-09,1.594927555250323e-08,50,48,12,0,0.0007690996002529463
0.15,0.12,0.18,0.0715862068965517,-4.7221650073602085e-14,0.0,50,48,13,0,0.0005338817002614671
0.18,0.3,0.12,0.0914482758620689,0.0042205856388378,0.0351715469903156,50,48,14,0,0.06913357356204172
0.18,0.12,0.21,0.0815172413793103,2.1378356914005472e-09,1.781529742833789e-08,50,48,15,0,0.00025097975054013587
0.3,0.12,0.12,0.0914482758620689,0.0068234181238383,0.0568618176986526,50,48,16,0,0.06531415846947321
0.12,0.18,0.24,0.2602758620689655,0.0045595469256772,0.0379962243806435,50,48,17,0,0.023972206075052314
0.3,0.18,0.18,0.0914482758620689,0.0018777846605268,0.0104321370029271,50,48,18,0,0.0063713824139705845
0.27,0.12,0.12,0.0715862068965517,0.0012564530659084,0.0104704422159035,50,48,19,0,0.018317838040917973
0.27,0.27,0.12,0.0815172413793103,0.0064936732661172,0.0519899348374819,50,48,20,0,0.07123387028535969
0.21,0.12,0.24,0.1311724137931034,5.756895974398144e-10,4.7974133119984526e-09,50,48,21,0,0.0010475860397262827
0.21,0.12,0.12,0.2106206896551724,0.0040054740455821,0.0333789503798514,50,48,22,0,3.2299132816152284e-07
0.21,0.12,0.21,0.1708965517241379,0.0024110842375431,0.0200923686461932,50,48,23,0,0.041839439051095016
0.15,0.15,0.12,0.061655172413793,0.0005739877283245,0.0047832310693715,50,48,24,0,0.005734332436562965
0.27,0.12,0.3,0.0219310344827586,3.4931958567913385e-06,2.910996547326115e-05,50,48,25,0,1.6036974140465155e-05
0.27,0.15,0.12,0.2106206896551724,0.0065924887897269,0.0549374065810575,50,48,26,0,0.011340722392256688
0.3,0.3,0.12,0.2602758620689655,0.0070833833532886,0.0590281946107387,50,48,27,0,0.032928613583303
0.21,0.12,0.12,0.0815172413793103,0.0013828348590311,0.0115236238252598,50,48,28,0,0.02678944654541224
0.27,0.21,0.12,0.2702068965517241,0.0051551645688858,0.042959704740715,50,48,29,0,8.839144168415996e-07
0.3,0.21,0.3,0.2106206896551724,0.0046863264681477,0.0223158403245128,50,48,30,0,0.02974942419674156
0.18,0.12,0.12,0.2602758620689655,0.0021979427150547,0.0183161892921227,50,48,31,0,2.415331090871686e-07
0.24,0.24,0.12,0.1113103448275862,0.0095853201358813,0.0798776677990116,50,48,32,0,0.11735022221317777
0.24,0.18,0.3,0.2304827586206896,0.0036844966638147,0.0204694259100819,50,48,33,0,0.03380603474002983
0.12,0.18,0.24,0.0914482758620689,1.0901615689269673e-08,9.084679741058061e-08,50,48,34,0,0.0008174258567789435
0.15,0.12,0.12,0.0715862068965517,0.0005593791923927,0.0046614932699393,50,48,35,0,0.0064488697845507745
0.24,0.21,0.12,0.0914482758620689,0.0047813398948188,0.0398444991234907,50,48,36,0,0.08845372437814945
0.27,0.12,0.24,0.0715862068965517,1.43739523693616e-10,1.1978293641134662e-09,50,48,37,0,0.00010190795880823294
0.15,0.21,0.12,0.1907586206896552,0.0045974115903549,0.0383117632529574,50,48,38,0,0.007013206398535847
0.24,0.12,0.21,0.0417931034482758,6.129710605855297e-10,5.108092171546081e-09,50,48,39,0,7.119920300536093e-05
0.18,0.18,0.24,0.1907586206896552,0.0030371898375347,0.0168732768751927,50,48,40,0,0.03101201451840083
0.24,0.12,0.3,0.2801379310344828,0.0044998017399538,0.0818277074717266,50,48,41,0,0.08439651561109979
0.15,0.12,0.27,0.1013793103448275,3.353462051297919e-09,2.794551709414933e-08,50,48,42,0,6.418550870792414e-05
0.12,0.12,0.24,0.2801379310344828,0.0023574904693919,0.0196457539115994,50,48,43,0,0.0037171424464602664
0.3,0.21,0.3,0.1013793103448275,-1.1380361964364903e-11,0.0,50,48,44,0,0.0005399659291194734
0.3,0.18,0.3,0.2106206896551724,0.0032358976890734,0.0179772093837411,50,48,45,0,0.023006645338484233
0.27,0.12,0.3,0.0715862068965517,8.252631173787996e-10,6.877192644823332e-09,50,48,46,0,4.366447061028951e-05
0.27,0.12,0.27,0.2702068965517241,0.0091518110903525,0.0762650924196042,50,48,47,0,0.08456569070587584
0.27,0.18,0.12,0.1708965517241379,0.0094896909649874,0.0790807580415623,50,48,48,0,0.05846008304671717
0.3,0.3,0.21,0.0815172413793103,0.0028540482307845,0.0135907058608789,50,48,49,0,0.006867724307283631
0.3,0.21,0.27,0.1013793103448275,-1.3589409105643011e-11,0.0,50,48,50,0,0.001249264210516254
0.18,0.3,0.12,0.1907586206896552,0.0063411946650937,0.0528432888757814,50,48,51,0,0.027410622275172533
0.3,0.12,0.3,0.1212413793103448,5.061896857736546e-09,4.2182473814471216e-08,50,48,52,0,0.00010874460676446003
0.18,0.12,0.27,0.2602758620689655,0.0044715031719016,0.0372625264325138,50,48,53,0,0.06747759884439312
0.21,0.21,0.12,0.0715862068965517,0.0017937081056635,0.0149475675471962,51,49,0,0,0.04100900741360518
0.3,0.12,0.24,0.3,0.004447455074737,0.0370621256228086,51,49,1,0,0.0284915854443408
0.24,0.24,0.12,0.0715862068965517,0.001620632932321,0.013505274436009,51,49,2,0,0.04652652118425547
0.24,0.3,0.24,0.2900689655172414,0.007733282002117,0.0322220083421545,51,49,3,0,0.03998232878492143
