reactions,DMF,SN1OH01,SN1OH01_dil_x_100,HBr,HBr_dil_x_10,HBr_dil_x_10000,vial_id,reaction_plate_id,diluted_plate_id,craic_folder,is_outlier,craic_folder_undil,c#SN1OH01,c#HBr,Temperature,pc#SN1OH01,pc#SN1Br01s1,pc#carbocat,yield,yield#SN1Br01,yield#SN1Br01s1,run_name
60,349.5410898,95.285,0,55.17391022,0.0,0.0,6,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.03784930241092,56,4.361534900668383e-05,1.921248690632645e-06,0.01298664043383041,0.9924043852839308,0.9920697997501646,0.00033458553376614303,simple-reactions/2023-07-10-run01/
61,149.3866075,285.095,0,65.51839248,0.0,0.0,7,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.017180725031728076,0.04494561724128,56,0.0010854522203483377,2.0947805531185308e-05,0.01962706005113682,0.936821512572436,0.9356022505509698,0.001219262021466343,simple-reactions/2023-07-10-run01/
62,289.1176973000001,190.19,0,20.6923027,0.0,0.0,8,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.014194919652200001,56,0.0006851665972922706,0.0041487725789368735,0.02331243443365931,0.94021990270904,0.5782436630805368,0.3619762396285033,simple-reactions/2023-07-10-run01/
63,370.2000106,95.285,0,0.0,34.51498944,0.0,9,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.0023677282755840004,56,0.005556975409888515,9.23359078042598e-06,0.02940036733632065,0.03225251744738418,0.030644487255856383,0.001608030191527797,simple-reactions/2023-07-10-run01/
64,68.27425053,380.0,0,51.72574947,0.0,0.0,10,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.03548386413854904,56,0.001526179115405436,4.8954438140860526e-05,0.027406377419285036,0.9333546238978332,0.9312168755111369,0.002137748386696532,simple-reactions/2023-07-10-run01/
65,216.7063215,190.19,0,93.1036785,0.0,0.0,11,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.063869123451,56,0.0005911275891541401,2.0632499986096987e-05,0.020060070746785147,0.9484247116968968,0.9466245468006526,0.0018001648962441648,simple-reactions/2023-07-10-run01/
66,328.8521253,95.285,0,75.86287474,0.0,0.0,12,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.05204193206747665,56,0.0001013001548427714,2.0875997548102115e-05,0.015367825914769569,0.9823585741162656,0.9787230183358676,0.003635555780398119,simple-reactions/2023-07-10-run01/
67,251.187929,190.19,0,58.62207098,0.0,0.0,13,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.04021474069228,56,0.0006458519526164013,2.0605311643414576e-05,0.01836276477631299,0.9436500659635176,0.9418522732229307,0.0017977927405867981,simple-reactions/2023-07-10-run01/
69,173.52373280000003,285.095,0,41.38126722,0.0,0.0,15,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.017180725031728076,0.028387549311784506,56,0.0010435350864335961,2.0602135261131994e-05,0.021576743493843947,0.9392612893429954,0.9380621469770024,0.0011991423659926932,simple-reactions/2023-07-10-run01/
70,135.5939645,285.095,0,79.31103549,0.0,0.0,16,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.017180725031728076,0.05440737034614,56,0.001078816176302611,2.0608649949640074e-05,0.030321411629570524,0.9372077619310804,0.9360082403792698,0.0011995215518105467,simple-reactions/2023-07-10-run01/
71,233.9471253,190.19,0,75.86287474,0.0,0.0,17,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.05204193206747665,56,0.0006357959807417492,0.002346004664790189,0.01691599461307101,0.9445274394005948,0.7398408891927202,0.2046865502078746,simple-reactions/2023-07-10-run01/
72,275.2950106,190.19,0,0.0,34.51498944,0.0,18,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.0023677282755840004,56,0.011517431850723616,2.0864596477708912e-05,0.04078889509010025,0.0,-0.006704773651689796,0.001820415082117304,simple-reactions/2023-07-10-run01/
74,85.51505429,380.0,0,34.48494571,0.0,0.0,20,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.02365667275706,56,0.0015981042660755322,2.1301145258740188e-05,0.026008217030135727,0.930213787629516,0.9292836066154752,0.00093018101404074,simple-reactions/2023-07-10-run01/
75,268.42873280000003,190.19,0,41.38126722,0.0,0.0,21,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.028387549311784506,56,0.0006066107610142045,2.060363823217215e-05,0.016865943894211227,0.9470738205044836,0.9452761737672026,0.0017976467372808336,simple-reactions/2023-07-10-run01/
76,85.48501056,380.0,0,0.0,34.51498944,0.0,22,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.0023677282755840004,56,0.022431735782510176,3.3707355497572174e-15,0.05690611331199194,0.020448220815366756,0.020448220815219558,1.4719369187202919e-13,simple-reactions/2023-07-10-run01/
77,181.5230758,285.095,0,0.0,0.0,33.3819242,23,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.017180725031728076,2.29000000012e-06,56,0.016591065397642202,2.0631604084614853e-05,0.021328232073565045,0.03432099817311686,0.03312014058133438,0.001200857591782484,simple-reactions/2023-07-10-run01/
78,276.4280758,190.19,0,0.0,0.0,33.3819242,24,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,2.29000000012e-06,56,0.012464323427532129,2.1585829702249685e-05,0.01605109424981635,0.0,-0.08938303926858532,0.0018833419562572953,simple-reactions/2023-07-10-run01/
79,106.2040188,380.0,0,13.7959812,0.0,0.0,25,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.0094640431032,56,0.0016422894177813615,2.1177389547533222e-05,0.037054901413475484,0.9282843050256449,0.9273595281911232,0.0009247768345214911,simple-reactions/2023-07-10-run01/
80,54.48160752,380.0,0,65.51839248,0.0,0.0,26,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.04494561724128,56,0.001607603197354046,0.0006823610159759705,0.022021203736987446,0.9297989871377289,0.9000015629113504,0.02979742422637875,simple-reactions/2023-07-10-run01/
81,394.3671796,95.285,0,10.34782045,0.0,0.0,27,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.0070986048279901405,56,0.0002340122748776512,2.060002310738332e-05,0.013892632022008659,0.9592467532786274,0.9556592584576824,0.0035874948209451553,simple-reactions/2023-07-10-run01/
82,363.3337328,95.285,0,41.38126722,0.0,0.0,28,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.028387549311784506,56,0.00011261382204232088,2.061646282199833e-05,0.01546735738145297,0.9803882985366834,0.9767979407390176,0.0035903577976658147,simple-reactions/2023-07-10-run01/
83,102.755858,380.0,0,17.24414195,0.0,0.0,29,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.01182948137888295,56,0.001611509443360824,2.440034756612582e-05,0.03574989252195252,0.9296284087168204,0.928562891357822,0.0010655173589984757,simple-reactions/2023-07-10-run01/
84,213.2581608,190.19,0,96.55183925,0.0,0.0,30,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.06623456171887654,56,0.0005679479773872858,2.077829389843297e-05,0.019998806532087385,0.9504471095322116,0.9486342242634004,0.0018128852688112614,simple-reactions/2023-07-10-run01/
85,75.17057203,380.0,0,44.82942797,0.0,0.0,31,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.03075298758742,56,0.0016293933759548814,2.0609966157522776e-05,0.021028524531671058,0.9288474509559485,0.927947452435358,0.0008999985205905168,simple-reactions/2023-07-10-run01/
86,187.3163758,285.095,0,27.58862421,0.0,0.0,32,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.017180725031728076,0.01892579620806,56,0.0010861950810675824,2.165053180961996e-05,0.026605726285126117,0.936778274537773,0.9355181105009098,0.0012601640368631382,simple-reactions/2023-07-10-run01/
87,240.813403,190.19,0,0.0,68.99659696,0.0,33,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.004733166551834653,56,0.010020623594080626,2.348704835836851e-05,0.06251492501013901,0.12571065826961647,0.12366143689575328,0.0020492213738631795,simple-reactions/2023-07-10-run01/
88,366.7818935,95.285,0,37.93310646,0.0,0.0,34,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.02602211103156,56,0.0001626612193097018,1.151719071821869e-05,0.0125678450859667,0.9716725423706932,0.9696668231619996,0.002005719208693561,simple-reactions/2023-07-10-run01/
89,325.4039645000001,95.285,0,79.31103549,0.0,0.0,35,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.05440737034614,56,0.00023373940621312242,0.0026875888183162987,0.013978398578558357,0.9592942733719942,0.4912505767643378,0.4680436966076563,simple-reactions/2023-07-10-run01/
90,346.092929,95.285,0,58.62207098,0.0,0.0,36,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.04021474069228,56,0.0002068195379849528,2.062160858548462e-05,0.014372468995897447,0.9639823694653292,0.9603911155330406,0.003591253932288633,simple-reactions/2023-07-10-run01/
92,145.9384468,285.095,0,68.96655323,0.0,0.0,38,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.017180725031728076,0.04731105551578002,56,0.00102867721609679,2.0705456075499957e-06,0.019514744752977157,0.9401260881387896,0.940005572525854,0.00012051561293586592,simple-reactions/2023-07-10-run01/
93,292.565858,190.19,0,17.24414195,0.0,0.0,39,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.01182948137888295,56,0.0005618444391740955,2.0601206855420046e-05,0.024071495264999358,0.9509796371195159,0.9491822025176658,0.0017974346018501406,simple-reactions/2023-07-10-run01/
94,64.82608978,380.0,0,55.17391022,0.0,0.0,40,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.03784930241092,56,0.0015436613258595245,2.065266463993177e-05,0.025356488263660937,0.9325912085954946,0.9316893455123568,0.0009018630831378708,simple-reactions/2023-07-10-run01/
95,99.3076973,380.0,0,20.6923027,0.0,0.0,41,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.014194919652200001,56,0.0016536080650196153,2.067180693188035e-05,0.030599315914160537,0.9277900409549686,0.9268873419638871,0.0009026989910817637,simple-reactions/2023-07-10-run01/
96,285.66953650000005,190.19,0,24.14046346,0.0,0.0,42,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.01656035793356,56,0.0006398551457752157,2.0913473593407222e-05,0.01971818713478396,0.9441732813381922,0.942348601777124,0.0018246795610681074,simple-reactions/2023-07-10-run01/
97,223.60264300000003,190.19,0,86.20735699,0.0,0.0,43,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.05913824689514,56,0.0005664704758821092,2.063113585605949e-05,0.01629470105141656,0.9505760200601746,0.9487759741829418,0.0018000458772328067,simple-reactions/2023-07-10-run01/
98,92.41137579,380.0,0,27.58862421,0.0,0.0,44,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.01892579620806,56,0.001630553843597026,0.0051847260759616785,0.03067323870914516,0.9287967755131488,0.7023895236832189,0.22640725182992955,simple-reactions/2023-07-10-run01/
99,342.6447683,95.285,0,62.07023173,0.0,0.0,45,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.04258017896422519,56,0.00016033746193360146,2.2892110137934956e-05,0.015613202311843266,0.9720772248036404,0.9680905629378276,0.003986661865812565,simple-reactions/2023-07-10-run01/
101,51.03344677,380.0,0,68.96655323,0.0,0.0,47,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.04731105551578002,56,0.0016170850540749965,2.152381067469134e-05,0.02481238552922421,0.9293849322598082,0.9284450278651752,0.0009399043946329763,simple-reactions/2023-07-10-run01/
102,352.9892505,95.285,0,51.72574947,0.0,0.0,48,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.03548386413854904,56,0.00014627322725130776,2.0995387809937766e-05,0.013249854136245076,0.9745265118205152,0.9708701642219127,0.0036563475986024227,simple-reactions/2023-07-10-run01/
103,26.896321500000006,380.0,0,93.1036785,0.0,0.0,49,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.022900000037710002,0.063869123451,56,0.0014703631500001429,1.5696300975133834e-05,0.021181064368844812,0.9357920022955536,0.9351065743065704,0.0006854279889832625,simple-reactions/2023-07-10-run01/
105,258.0842505,190.19,0,51.72574947,0.0,0.0,51,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.03548386413854904,56,0.0005902430143232812,1.4696403993866009e-05,0.024758353009679438,0.9485018899653296,0.947219643481044,0.0012822464842854658,simple-reactions/2023-07-10-run01/
106,278.773215,190.19,0,31.03678496,0.0,0.0,52,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.02129123448256,56,0.000620465612279038,2.060617189269493e-05,0.020167031436685023,0.9458649986567476,0.9440671308603472,0.0017978677964003789,simple-reactions/2023-07-10-run01/
107,237.395286,190.19,0,72.41471398,0.0,0.0,53,53,59,2023-07-10_22-31-18__plate0000059__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_20-51-38__plate0000053__simple_reactions_2023-07-10-run01,0.011461450020707687,0.04967649379226707,56,0.0005889512769816633,2.1246848509877303e-05,0.017048072836665568,0.9486145927496636,0.946760826561972,0.0018537661876913511,simple-reactions/2023-07-10-run01/
111,359.885572,95.285,0,44.82942797,0.0,0.0,3,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.03075298758742,56,0.00030637380278465687,0.0019320976182369074,0.017359818669815896,0.9466449904032664,0.6101701155089733,0.3364748748942932,simple-reactions/2023-07-10-run01/
112,163.1792505,285.095,0,51.72574947,0.0,0.0,4,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.03548386413854904,56,0.001162790276419798,2.0648728435044878e-05,0.03130296409488073,0.9323200694779205,0.9311182151674802,0.001201854310440235,simple-reactions/2023-07-10-run01/
115,321.9558038,95.285,0,82.75919624,0.0,0.0,7,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.05677280862064,56,0.00024267806144800082,2.0604976741621314e-05,0.02237701672086073,0.9577376062130598,0.9541492487165923,0.0035883574964675384,simple-reactions/2023-07-10-run01/
116,264.980572,190.19,0,44.82942797,0.0,0.0,8,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.011461450020707687,0.03075298758742,56,0.0005643341438357382,0.009767574200112358,0.009482547808723402,0.9507624128870132,0.09855137654649453,0.8522110363405188,simple-reactions/2023-07-10-run01/
117,118.3531608,285.095,0,96.55183925,0.0,0.0,9,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.06623456171887654,56,0.001210019002631493,0.0015045372448487884,0.027339669426635068,0.9295711327293276,0.8419999014587479,0.08757123127057963,simple-reactions/2023-07-10-run01/
118,339.1966075,95.285,0,65.51839248,0.0,0.0,10,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.04494561724128,56,0.0002913029923650195,2.1004582710421593e-05,0.021800431771197698,0.94926957261934,0.9456116237283898,0.0036579488909502375,simple-reactions/2023-07-10-run01/
119,132.14580379999998,285.095,0,82.75919624,0.0,0.0,11,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.05677280862064,56,0.0011651984330891653,2.087364603151954e-05,0.0304520214125438,0.9321799032842271,0.9309649576985936,0.0012149455856332555,simple-reactions/2023-07-10-run01/
120,194.21269730000003,285.095,0,20.6923027,0.0,0.0,12,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.014194919652200001,56,0.0012593458422757928,2.546327480242826e-05,0.0372356392243586,0.9267000758072746,0.9252179919744941,0.0014820838327806842,simple-reactions/2023-07-10-run01/
121,304.715,95.285,0,100.0,0.0,0.0,13,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.06860000000000001,56,0.0002522994136391045,1.81199255369758e-05,0.01884631352009708,0.9560620473603804,0.9529064616275658,0.0031555857328147037,simple-reactions/2023-07-10-run01/
123,152.8347683,285.095,0,62.07023173,0.0,0.0,15,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.04258017896422519,56,0.0011746086246732595,0.001824276941544846,0.02869929899536508,0.9316321853302456,0.8254505813253045,0.10618160400494116,simple-reactions/2023-07-10-run01/
124,61.37792902,380.0,0,58.62207098,0.0,0.0,16,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.022900000037710002,0.04021474069228,56,0.001679198993754593,2.377510900835029e-05,0.032776323595205416,0.9266725331519,0.9256343187865363,0.0010382143653633934,simple-reactions/2023-07-10-run01/
127,120.0,380.0,0,0.0,0.0,0.0,19,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.022900000037710002,0.0,56,0.02406543566530618,4.5057687097140665e-08,0.0307766502310772,0.0,-0.050894352880240204,1.96758458595796e-06,simple-reactions/2023-07-10-run01/
128,373.678215,95.285,0,31.03678496,0.0,0.0,20,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.02129123448256,56,0.00030768766306537253,2.176654943594305e-05,0.022479031097526192,0.9464161815856688,0.9426255361601668,0.003790645425501932,simple-reactions/2023-07-10-run01/
129,387.470858,95.285,0,17.24414195,0.0,0.0,21,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.01182948137888295,56,0.00025270569270599303,2.0939274001786406e-05,0.025161160590190745,0.9559912938495752,0.9523447184729772,0.0036465753765981225,simple-reactions/2023-07-10-run01/
130,145.908403,285.095,0,0.0,68.99659696,0.0,22,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.004733166551834653,56,0.01432477318610114,0.004565128516483748,0.06904435121252807,0.16622999553664225,-0.09948222022517887,0.26571221576182114,simple-reactions/2023-07-10-run01/
131,121.8013215,285.095,0,93.1036785,0.0,0.0,23,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.063869123451,56,0.0011615583616700774,2.0683401601310646e-05,0.029525747130456862,0.932391772777857,0.9311879003239772,0.0012038724538797072,simple-reactions/2023-07-10-run01/
132,197.660858,285.095,0,17.24414195,0.0,0.0,24,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.01182948137888295,56,0.0012261681946520529,0.003159992451592953,0.04057737424573357,0.9286311728761354,0.7447045664170182,0.18392660645911715,simple-reactions/2023-07-10-run01/
133,33.79264301,380.0,0,86.20735699,0.0,0.0,25,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.022900000037710002,0.05913824689514,56,0.0015406492667845676,3.288932882973365e-05,0.03382310925327056,0.9327227395592368,0.9312865243290059,0.0014362152302307878,simple-reactions/2023-07-10-run01/
134,176.9718935,285.095,0,37.93310646,0.0,0.0,26,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.02602211103156,56,0.001167873034725648,0.008714283454297473,0.01927683027485993,0.9320242287451626,0.42481144008933625,0.5072127886558263,simple-reactions/2023-07-10-run01/
135,180.3900106,285.095,0,0.0,34.51498944,0.0,27,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.0023677282755840004,56,0.015063982318252803,0.002864139710176036,0.05838421530117291,0.12320450428341714,-0.04350206400181544,0.1667065682852326,simple-reactions/2023-07-10-run01/
136,380.5745365,95.285,0,24.14046346,0.0,0.0,28,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.0057421750106042176,0.01656035793356,56,0.0002890681240311872,1.900239727544614e-05,0.024952660046281938,0.9496587750280792,0.9463495068081568,0.0033092682199225877,simple-reactions/2023-07-10-run01/
138,201.1090188,285.095,0,13.7959812,0.0,0.0,30,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.017180725031728076,0.0094640431032,56,0.0014074237011642,0.002733973828380641,0.043847566593744974,0.918081239371108,0.7589509451835729,0.15913029418753522,simple-reactions/2023-07-10-run01/
139,309.81,190.19,0,0.0,0.0,0.0,31,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.011461450020707687,0.0,56,0.012494764875205951,0.00023683815953918775,0.020546214719652484,0.0,-0.11081957453084296,0.020663891490648796,simple-reactions/2023-07-10-run01/
141,71.72241128,380.0,0,48.27758872,0.0,0.0,33,54,61,2023-07-10_23-15-29__plate0000061__simple_reactions_2023-07-10-run01_dil,0,2023-07-10_21-22-22__plate0000054__simple_reactions_2023-07-10-run01,0.022900000037710002,0.03311842586192,56,0.0016320663879800489,0.0002694402308468046,0.02816986700268323,0.9287307255402062,0.9169647766154828,0.011765948924723432,simple-reactions/2023-07-10-run01/
