Wavelength,bkg,ref1_c1,ref1_c2,ref1_c3,ref1_c4,ref1_c5,ref2_c1,ref2_c2,ref2_c3,ref2_c4,ref2_c5,ref3_c1,ref3_c2,ref3_c3,ref3_c4,ref3_c5
309,0.004129629629629632,-0.006629629629629633,-0.0061296296296296324,-0.0071296296296296325,-0.010629629629629633,-0.013629629629629632,-0.009629629629629634,-0.014629629629629631,-0.013129629629629633,-0.005129629629629632,-0.007629629629629633,-0.006629629629629633,-0.014129629629629631,-0.010129629629629633,-0.011629629629629632,-0.012629629629629633
310,0.003925925925925928,-0.008925925925925927,-0.006425925925925929,-0.005925925925925928,-0.009925925925925928,-0.011925925925925928,-0.009925925925925928,-0.014425925925925929,-0.012425925925925927,-0.004925925925925928,-0.008425925925925927,-0.007425925925925928,-0.012425925925925929,-0.009425925925925928,-0.011425925925925928,-0.011425925925925928
311,0.004425925925925929,-0.009925925925925928,-0.007425925925925929,-0.006925925925925929,-0.011425925925925928,-0.01342592592592593,-0.011925925925925927,-0.01492592592592593,-0.013425925925925928,-0.0064259259259259295,-0.008925925925925927,-0.009925925925925928,-0.01292592592592593,-0.010425925925925929,-0.012425925925925929,-0.012425925925925929
312,0.004370370370370373,-0.008870370370370374,-0.006870370370370374,-0.0073703703703703735,-0.011870370370370373,-0.014370370370370372,-0.011870370370370375,-0.013870370370370373,-0.01437037037037037,-0.006370370370370374,-0.008870370370370372,-0.009370370370370373,-0.012870370370370374,-0.011370370370370373,-0.012870370370370374,-0.012870370370370374
313,0.003555555555555558,-0.007555555555555558,-0.0065555555555555575,-0.007555555555555558,-0.011555555555555558,-0.014555555555555558,-0.011055555555555558,-0.014055555555555557,-0.014055555555555557,-0.005555555555555559,-0.00905555555555556,-0.009555555555555558,-0.014555555555555558,-0.011055555555555558,-0.012055555555555559,-0.013055555555555558
314,0.0028518518518518532,-0.006351851851851853,-0.004851851851851854,-0.006351851851851853,-0.010351851851851853,-0.013851851851851853,-0.009851851851851855,-0.014351851851851852,-0.01285185185185185,-0.004851851851851855,-0.009351851851851854,-0.008851851851851854,-0.013851851851851853,-0.009851851851851853,-0.011351851851851854,-0.012351851851851853
315,0.003000000000000002,-0.007500000000000002,-0.003000000000000002,-0.005500000000000001,-0.010500000000000002,-0.0125,-0.010000000000000002,-0.013500000000000002,-0.0125,-0.004500000000000001,-0.0085,-0.009000000000000001,-0.0125,-0.009000000000000001,-0.012,-0.012000000000000004
316,0.00377777777777778,-0.00827777777777778,-0.00427777777777778,-0.00627777777777778,-0.011277777777777779,-0.01277777777777778,-0.010277777777777778,-0.014277777777777778,-0.014277777777777778,-0.005777777777777782,-0.00827777777777778,-0.00827777777777778,-0.01227777777777778,-0.00927777777777778,-0.01327777777777778,-0.01227777777777778
317,0.004370370370370373,-0.007870370370370373,-0.0053703703703703734,-0.006870370370370374,-0.011370370370370374,-0.012870370370370374,-0.009870370370370373,-0.013870370370370373,-0.01387037037037037,-0.0053703703703703734,-0.008870370370370372,-0.0063703703703703735,-0.011370370370370374,-0.009870370370370373,-0.013370370370370373,-0.012370370370370374
318,0.0038888888888888914,-0.0068888888888888914,-0.006388888888888892,-0.007388888888888891,-0.011388888888888891,-0.01288888888888889,-0.010388888888888892,-0.014388888888888892,-0.01288888888888889,-0.005388888888888892,-0.006388888888888893,-0.005888888888888891,-0.012388888888888892,-0.009888888888888892,-0.01288888888888889,-0.01288888888888889
319,0.0036666666666666688,-0.004666666666666669,-0.006166666666666669,-0.006666666666666669,-0.010666666666666668,-0.01266666666666667,-0.009666666666666667,-0.014166666666666668,-0.011666666666666669,-0.00416666666666667,-0.002166666666666669,-0.0036666666666666688,-0.011666666666666669,-0.009166666666666668,-0.011166666666666668,-0.011666666666666669
320,0.003611111111111113,-0.004611111111111113,-0.005111111111111113,-0.005611111111111114,-0.010111111111111114,-0.012611111111111113,-0.009611111111111112,-0.014111111111111112,-0.011611111111111114,-0.004111111111111113,-0.002111111111111113,-0.004611111111111113,-0.012111111111111114,-0.008611111111111113,-0.010111111111111114,-0.010611111111111113
321,0.0038333333333333357,-0.005833333333333335,-0.006833333333333335,-0.006333333333333336,-0.010833333333333335,-0.013333333333333336,-0.010333333333333337,-0.015333333333333334,-0.014333333333333333,-0.005833333333333337,-0.004333333333333336,-0.006833333333333335,-0.013333333333333336,-0.010333333333333335,-0.010333333333333337,-0.010833333333333335
322,0.003925925925925928,-0.005425925925925928,-0.006425925925925929,-0.006425925925925929,-0.010425925925925929,-0.012425925925925929,-0.009925925925925928,-0.013425925925925928,-0.013925925925925928,-0.005925925925925929,-0.005425925925925929,-0.006425925925925929,-0.013425925925925928,-0.01092592592592593,-0.010425925925925929,-0.010925925925925927
323,0.0031111111111111127,-0.006111111111111112,-0.006611111111111113,-0.006611111111111113,-0.010611111111111113,-0.012111111111111112,-0.010111111111111112,-0.012611111111111111,-0.012611111111111111,-0.005111111111111114,-0.004611111111111114,-0.005611111111111113,-0.014111111111111112,-0.010111111111111112,-0.010611111111111113,-0.012111111111111114
324,0.002074074074074075,-0.006574074074074074,-0.0060740740740740755,-0.0060740740740740755,-0.010574074074074076,-0.012574074074074074,-0.009074074074074075,-0.011574074074074073,-0.012074074074074074,-0.002574074074074075,-0.004574074074074075,-0.005074074074074075,-0.013574074074074075,-0.008574074074074074,-0.010574074074074076,-0.012074074074074076
325,0.001592592592592593,-0.0075925925925925935,-0.006092592592592594,-0.006592592592592593,-0.011092592592592593,-0.013592592592592594,-0.009592592592592594,-0.013092592592592593,-0.012592592592592593,-0.002092592592592593,-0.007092592592592594,-0.006592592592592593,-0.013092592592592593,-0.007092592592592593,-0.012092592592592594,-0.012592592592592594
326,0.0022407407407407415,-0.008240740740740741,-0.006740740740740742,-0.006740740740740742,-0.01174074074074074,-0.014240740740740741,-0.010740740740740742,-0.014740740740740742,-0.014240740740740741,-0.0027407407407407424,-0.00874074074074074,-0.007740740740740741,-0.01274074074074074,-0.008740740740740742,-0.012240740740740741,-0.012740740740740742
327,0.0026111111111111122,-0.008611111111111113,-0.005611111111111112,-0.005111111111111112,-0.011111111111111113,-0.013111111111111112,-0.010611111111111113,-0.014111111111111112,-0.013611111111111112,-0.0036111111111111127,-0.008111111111111114,-0.007611111111111112,-0.011611111111111114,-0.009111111111111113,-0.011111111111111113,-0.011611111111111114
328,0.0020925925925925934,-0.006592592592592593,-0.006092592592592594,-0.004592592592592593,-0.009592592592592594,-0.011592592592592594,-0.009592592592592594,-0.012592592592592593,-0.012092592592592592,-0.0025925925925925934,-0.005592592592592594,-0.007092592592592593,-0.012092592592592592,-0.009092592592592593,-0.009092592592592593,-0.011092592592592593
329,0.0008518518518518516,-0.0043518518518518515,-0.006351851851851852,-0.004851851851851852,-0.009351851851851853,-0.011851851851851851,-0.009351851851851854,-0.01335185185185185,-0.011351851851851849,-0.002851851851851853,-0.0023518518518518524,-0.005851851851851852,-0.011851851851851851,-0.009851851851851853,-0.009351851851851853,-0.010351851851851852
330,0.0005740740740740742,-0.0030740740740740737,-0.006574074074074074,-0.006074074074074074,-0.009074074074074075,-0.012574074074074074,-0.009574074074074075,-0.014074074074074072,-0.012074074074074074,-0.004074074074074075,-0.0030740740740740746,-0.006574074074074074,-0.012074074074074074,-0.009574074074074073,-0.010074074074074074,-0.011074074074074075
331,0.0007962962962962964,-0.003796296296296296,-0.005796296296296297,-0.006296296296296296,-0.009296296296296297,-0.012796296296296297,-0.008296296296296298,-0.012296296296296295,-0.012296296296296295,-0.0037962962962962967,-0.002296296296296297,-0.004796296296296297,-0.012796296296296297,-0.008796296296296297,-0.010796296296296297,-0.010796296296296297
332,0.001166666666666667,-0.005166666666666667,-0.0061666666666666675,-0.006666666666666666,-0.010166666666666668,-0.013166666666666667,-0.008666666666666666,-0.011666666666666665,-0.012166666666666666,-0.004666666666666667,-0.002666666666666667,-0.004666666666666666,-0.014166666666666668,-0.009166666666666667,-0.010666666666666666,-0.012166666666666666
333,0.0020555555555555566,-0.006555555555555556,-0.009055555555555556,-0.008555555555555556,-0.012055555555555555,-0.014555555555555558,-0.010055555555555557,-0.012555555555555556,-0.013055555555555556,-0.0055555555555555575,-0.0055555555555555575,-0.006055555555555557,-0.016055555555555556,-0.011055555555555556,-0.011555555555555557,-0.014055555555555557
334,0.002740740740740742,-0.008740740740740742,-0.010240740740740741,-0.009740740740740743,-0.01324074074074074,-0.016240740740740743,-0.012240740740740743,-0.015240740740740742,-0.014740740740740742,-0.007240740740740743,-0.006240740740740742,-0.006740740740740742,-0.015740740740740743,-0.012740740740740742,-0.013240740740740742,-0.015240740740740742
335,0.002555555555555557,-0.008055555555555557,-0.008555555555555558,-0.008055555555555557,-0.012055555555555557,-0.014555555555555558,-0.011555555555555558,-0.015055555555555558,-0.013555555555555557,-0.0055555555555555575,-0.006055555555555558,-0.005555555555555557,-0.014555555555555558,-0.011055555555555558,-0.012055555555555557,-0.013555555555555557
336,0.0018888888888888896,-0.00638888888888889,-0.005388888888888889,-0.00638888888888889,-0.01038888888888889,-0.012888888888888889,-0.009388888888888891,-0.01238888888888889,-0.01238888888888889,-0.00338888888888889,-0.004388888888888891,-0.00438888888888889,-0.012388888888888889,-0.00888888888888889,-0.010888888888888889,-0.01188888888888889
337,0.0016666666666666672,-0.005666666666666667,-0.0051666666666666675,-0.0061666666666666675,-0.011166666666666667,-0.013166666666666667,-0.009666666666666667,-0.012166666666666666,-0.012666666666666666,-0.0031666666666666675,-0.004166666666666668,-0.005666666666666667,-0.012666666666666666,-0.008666666666666668,-0.010666666666666666,-0.012166666666666668
338,0.0013888888888888896,-0.006888888888888889,-0.00638888888888889,-0.007388888888888889,-0.012388888888888889,-0.01388888888888889,-0.010388888888888888,-0.013888888888888892,-0.014388888888888892,-0.00488888888888889,-0.005888888888888889,-0.008888888888888889,-0.01438888888888889,-0.010888888888888889,-0.01188888888888889,-0.01338888888888889
339,0.002222222222222223,-0.009722222222222222,-0.007222222222222224,-0.008222222222222223,-0.013722222222222222,-0.014722222222222223,-0.013222222222222222,-0.01672222222222222,-0.015722222222222224,-0.006722222222222222,-0.006722222222222222,-0.010722222222222223,-0.015722222222222224,-0.012222222222222223,-0.014222222222222223,-0.01622222222222222
340,0.0014259259259259266,-0.007425925925925927,-0.005425925925925927,-0.005925925925925927,-0.011425925925925926,-0.013925925925925927,-0.011425925925925926,-0.015925925925925927,-0.014425925925925929,-0.004425925925925926,-0.003925925925925927,-0.008425925925925925,-0.014925925925925926,-0.011425925925925926,-0.012425925925925925,-0.013925925925925927
341,0.0012962962962962965,-0.006796296296296296,-0.005796296296296297,-0.005796296296296297,-0.011296296296296297,-0.013296296296296297,-0.0102962962962963,-0.015796296296296294,-0.013796296296296296,-0.003296296296296297,-0.0037962962962962967,-0.007796296296296296,-0.013796296296296298,-0.010796296296296297,-0.011796296296296298,-0.013796296296296298
342,0.0011296296296296295,-0.00412962962962963,-0.00512962962962963,-0.004629629629629629,-0.00962962962962963,-0.012129629629629629,-0.00862962962962963,-0.01362962962962963,-0.012129629629629629,-0.0011296296296296306,-0.00462962962962963,-0.00712962962962963,-0.011629629629629629,-0.00912962962962963,-0.01162962962962963,-0.012129629629629629
343,0.001074074074074074,-0.0035740740740740737,-0.005574074074074075,-0.005074074074074075,-0.009074074074074075,-0.011574074074074073,-0.007574074074074074,-0.011574074074074073,-0.010574074074074076,-0.0005740740740740749,-0.004574074074074075,-0.006574074074074074,-0.012574074074074074,-0.008074074074074074,-0.011074074074074075,-0.011074074074074075
344,0.001981481481481482,-0.005481481481481481,-0.006981481481481483,-0.006981481481481483,-0.009981481481481482,-0.012981481481481481,-0.008981481481481483,-0.012481481481481482,-0.011481481481481481,-0.002481481481481483,-0.003481481481481482,-0.007481481481481481,-0.013481481481481481,-0.008981481481481481,-0.010981481481481481,-0.012981481481481481
345,0.0028518518518518532,-0.006351851851851853,-0.007851851851851853,-0.008851851851851854,-0.012351851851851853,-0.016351851851851854,-0.010851851851851856,-0.014351851851851852,-0.013851851851851851,-0.005351851851851853,-0.004351851851851854,-0.009351851851851853,-0.015851851851851853,-0.012851851851851852,-0.012351851851851853,-0.014851851851851854
346,0.002870370370370372,-0.008370370370370372,-0.008870370370370372,-0.009370370370370373,-0.012870370370370372,-0.016370370370370372,-0.011370370370370371,-0.015370370370370371,-0.01487037037037037,-0.006370370370370373,-0.006370370370370373,-0.009370370370370373,-0.016370370370370372,-0.013870370370370371,-0.014370370370370372,-0.015870370370370375
347,0.0025185185185185198,-0.00701851851851852,-0.00701851851851852,-0.00751851851851852,-0.012018518518518519,-0.015018518518518521,-0.01051851851851852,-0.01401851851851852,-0.01351851851851852,-0.00501851851851852,-0.006018518518518521,-0.00701851851851852,-0.01401851851851852,-0.012518518518518519,-0.014518518518518521,-0.014518518518518521
348,0.0017222222222222233,-0.005722222222222223,-0.005722222222222223,-0.006222222222222224,-0.010722222222222223,-0.012722222222222223,-0.009722222222222226,-0.012222222222222221,-0.01172222222222222,-0.0042222222222222236,-0.0042222222222222236,-0.004722222222222223,-0.012222222222222223,-0.010222222222222225,-0.013222222222222224,-0.012222222222222225
349,0.0005925925925925925,-0.005092592592592592,-0.0045925925925925926,-0.005092592592592593,-0.009592592592592592,-0.012092592592592592,-0.008592592592592593,-0.012092592592592592,-0.011592592592592592,-0.0035925925925925925,-0.001092592592592593,-0.0030925925925925925,-0.011592592592592592,-0.009092592592592593,-0.012092592592592592,-0.010592592592592593
350,0.0008333333333333333,-0.006333333333333333,-0.006333333333333333,-0.006333333333333333,-0.011833333333333333,-0.013833333333333333,-0.010333333333333333,-0.013333333333333332,-0.013333333333333332,-0.005833333333333334,-0.002333333333333334,-0.004333333333333333,-0.013833333333333333,-0.010833333333333334,-0.013333333333333334,-0.011333333333333334
351,0.0007777777777777778,-0.006777777777777778,-0.006777777777777778,-0.006277777777777778,-0.011277777777777777,-0.013777777777777778,-0.010277777777777778,-0.013277777777777777,-0.013277777777777777,-0.005777777777777778,-0.0022777777777777787,-0.005277777777777779,-0.01377777777777778,-0.010777777777777778,-0.012777777777777779,-0.012277777777777778
352,0.0009629629629629631,-0.005962962962962963,-0.005962962962962963,-0.005962962962962963,-0.011462962962962961,-0.012962962962962963,-0.010462962962962962,-0.012462962962962964,-0.013462962962962965,-0.003962962962962962,-0.00046296296296296363,-0.005462962962962964,-0.011962962962962962,-0.009962962962962963,-0.012462962962962962,-0.012962962962962963
353,0.0016851851851851856,-0.006685185185185185,-0.006185185185185186,-0.006185185185185186,-0.010685185185185185,-0.012185185185185184,-0.010685185185185186,-0.013185185185185185,-0.014185185185185186,-0.0036851851851851863,-0.003185185185185186,-0.0066851851851851855,-0.011685185185185186,-0.010185185185185186,-0.012185185185185186,-0.014685185185185187
354,0.0020555555555555566,-0.006555555555555556,-0.005555555555555557,-0.0065555555555555575,-0.010555555555555558,-0.013055555555555556,-0.009555555555555557,-0.013555555555555557,-0.013055555555555556,-0.003055555555555557,-0.0035555555555555575,-0.007555555555555557,-0.012555555555555556,-0.009555555555555557,-0.012555555555555556,-0.015055555555555556
355,0.002555555555555557,-0.008055555555555557,-0.0065555555555555575,-0.007555555555555557,-0.011555555555555558,-0.014055555555555557,-0.010055555555555557,-0.014055555555555557,-0.013555555555555557,-0.0035555555555555575,-0.003055555555555557,-0.008555555555555558,-0.014055555555555557,-0.010055555555555557,-0.013055555555555556,-0.014555555555555558
356,0.0017777777777777783,-0.007277777777777778,-0.006277777777777779,-0.006777777777777778,-0.010777777777777778,-0.013777777777777778,-0.009277777777777777,-0.013277777777777777,-0.012277777777777776,-0.0027777777777777783,-0.0022777777777777787,-0.006777777777777778,-0.013277777777777777,-0.009277777777777777,-0.01227777777777778,-0.01227777777777778
357,0.0005925925925925926,-0.005592592592592592,-0.005092592592592593,-0.005592592592592593,-0.009592592592592592,-0.011592592592592592,-0.008592592592592593,-0.012092592592592592,-0.010592592592592591,-0.0015925925925925925,-0.002092592592592593,-0.005092592592592593,-0.010592592592592591,-0.007092592592592592,-0.011092592592592591,-0.009592592592592592
358,0.0006111111111111111,-0.0061111111111111106,-0.0061111111111111106,-0.005611111111111111,-0.01011111111111111,-0.012611111111111111,-0.00811111111111111,-0.01211111111111111,-0.01111111111111111,-0.002611111111111112,-0.004111111111111111,-0.0071111111111111115,-0.01161111111111111,-0.008611111111111111,-0.01161111111111111,-0.010611111111111111
359,0.0009814814814814816,-0.005981481481481482,-0.004481481481481482,-0.004981481481481482,-0.009481481481481483,-0.011981481481481482,-0.008481481481481482,-0.011481481481481481,-0.01048148148148148,-0.003481481481481482,-0.004481481481481483,-0.006481481481481481,-0.010981481481481481,-0.008981481481481483,-0.011481481481481481,-0.01048148148148148
360,0.001240740740740741,-0.006240740740740741,-0.003240740740740741,-0.005240740740740741,-0.00924074074074074,-0.01274074074074074,-0.00824074074074074,-0.011740740740740739,-0.011240740740740742,-0.0037407407407407415,-0.0037407407407407415,-0.005240740740740741,-0.01274074074074074,-0.011740740740740743,-0.011240740740740742,-0.01224074074074074
361,0.0015000000000000002,-0.006500000000000001,-0.004,-0.0055000000000000005,-0.0095,-0.0135,-0.0085,-0.012,-0.012,-0.0045,-0.004000000000000001,-0.004,-0.014,-0.012,-0.012499999999999999,-0.013
362,0.0008888888888888888,-0.005388888888888888,-0.004388888888888889,-0.005888888888888889,-0.009888888888888888,-0.01338888888888889,-0.00838888888888889,-0.01238888888888889,-0.01188888888888889,-0.004388888888888889,-0.0013888888888888892,-0.0038888888888888888,-0.014388888888888889,-0.01138888888888889,-0.01138888888888889,-0.012388888888888889
363,0.0003518518518518519,-0.004851851851851852,-0.005851851851851851,-0.006351851851851852,-0.010351851851851852,-0.01335185185185185,-0.008351851851851853,-0.012851851851851854,-0.012351851851851853,-0.0033518518518518515,0.00014814814814814812,-0.004851851851851852,-0.013851851851851851,-0.010351851851851852,-0.01135185185185185,-0.012851851851851852
364,0.0002407407407407407,-0.005240740740740741,-0.005240740740740741,-0.006240740740740741,-0.010240740740740741,-0.012740740740740742,-0.008240740740740743,-0.01274074074074074,-0.01224074074074074,-0.0027407407407407415,-0.0017407407407407415,-0.006240740740740741,-0.01174074074074074,-0.00924074074074074,-0.010740740740740742,-0.01124074074074074
365,0.001203703703703704,-0.007703703703703705,-0.005703703703703705,-0.006703703703703704,-0.012203703703703703,-0.015203703703703702,-0.009703703703703704,-0.014703703703703701,-0.013203703703703704,-0.0037037037037037047,-0.005703703703703703,-0.008703703703703703,-0.013703703703703704,-0.011203703703703704,-0.012703703703703703,-0.014203703703703703
366,0.002944444444444446,-0.009944444444444445,-0.006444444444444446,-0.007444444444444446,-0.012944444444444446,-0.016444444444444446,-0.010944444444444448,-0.015444444444444448,-0.013944444444444447,-0.004944444444444447,-0.008444444444444445,-0.008444444444444445,-0.014944444444444446,-0.012444444444444447,-0.014444444444444446,-0.015444444444444446
367,0.0029074074074074085,-0.007907407407407408,-0.0054074074074074085,-0.0064074074074074085,-0.01140740740740741,-0.01540740740740741,-0.00990740740740741,-0.014407407407407407,-0.013407407407407406,-0.004407407407407409,-0.0054074074074074085,-0.005907407407407408,-0.013907407407407408,-0.01190740740740741,-0.01340740740740741,-0.014407407407407409
368,0.003314814814814817,-0.006814814814814817,-0.0043148148148148165,-0.004814814814814817,-0.010314814814814817,-0.013814814814814816,-0.009314814814814817,-0.013814814814814814,-0.012314814814814817,-0.003814814814814817,-0.004814814814814818,-0.0043148148148148165,-0.012314814814814818,-0.010314814814814817,-0.011814814814814818,-0.012814814814814817
369,0.0029629629629629646,-0.006462962962962964,-0.005462962962962965,-0.004462962962962965,-0.009462962962962965,-0.012462962962962964,-0.008462962962962964,-0.012462962962962964,-0.010462962962962966,-0.003962962962962964,-0.004462962962962965,-0.005962962962962965,-0.011462962962962965,-0.010462962962962964,-0.012462962962962964,-0.011962962962962963
370,0.0026481481481481495,-0.007648148148148149,-0.0066481481481481496,-0.006148148148148149,-0.01064814814814815,-0.01414814814814815,-0.009148148148148148,-0.01414814814814815,-0.011648148148148147,-0.00314814814814815,-0.00414814814814815,-0.00714814814814815,-0.01264814814814815,-0.011648148148148149,-0.01264814814814815,-0.013648148148148149
371,0.0026481481481481495,-0.00814814814814815,-0.0066481481481481496,-0.0056481481481481495,-0.01014814814814815,-0.01514814814814815,-0.009148148148148148,-0.01414814814814815,-0.011648148148148147,-0.0026481481481481503,-0.00314814814814815,-0.0066481481481481496,-0.01264814814814815,-0.01114814814814815,-0.01214814814814815,-0.013648148148148149
372,0.002444444444444446,-0.006444444444444446,-0.004944444444444446,-0.004944444444444446,-0.009944444444444447,-0.014444444444444447,-0.009444444444444446,-0.013944444444444447,-0.011944444444444445,-0.0019444444444444466,-0.0009444444444444465,-0.005944444444444447,-0.013444444444444446,-0.010444444444444447,-0.011444444444444448,-0.012944444444444446
373,0.0038333333333333357,-0.006333333333333336,-0.006833333333333335,-0.005833333333333336,-0.010833333333333335,-0.014833333333333336,-0.010833333333333337,-0.015333333333333334,-0.013333333333333336,-0.003833333333333337,-0.0033333333333333366,-0.006333333333333336,-0.015833333333333335,-0.012333333333333337,-0.013333333333333336,-0.013833333333333336
374,0.004129629629629632,-0.0061296296296296324,-0.008129629629629632,-0.0071296296296296325,-0.011629629629629632,-0.015129629629629632,-0.011129629629629632,-0.014629629629629631,-0.013629629629629634,-0.005629629629629633,-0.003629629629629633,-0.008129629629629632,-0.016629629629629633,-0.014129629629629633,-0.014129629629629633,-0.015629629629629632
375,0.0036851851851851876,-0.007185185185185188,-0.008185185185185188,-0.007685185185185187,-0.011685185185185187,-0.014685185185185187,-0.011685185185185187,-0.013185185185185189,-0.014185185185185186,-0.007185185185185188,-0.0041851851851851885,-0.007685185185185187,-0.015185185185185187,-0.013685185185185187,-0.015185185185185187,-0.015185185185185187
376,0.0030925925925925943,-0.0075925925925925935,-0.008092592592592594,-0.008092592592592594,-0.011592592592592595,-0.014092592592592594,-0.012092592592592592,-0.013592592592592594,-0.014092592592592594,-0.007092592592592596,-0.004592592592592595,-0.008092592592592594,-0.013592592592592594,-0.013092592592592595,-0.014592592592592595,-0.014092592592592594
377,0.0028888888888888905,-0.007388888888888891,-0.00838888888888889,-0.00838888888888889,-0.01188888888888889,-0.01388888888888889,-0.01138888888888889,-0.01238888888888889,-0.01288888888888889,-0.0068888888888888914,-0.005388888888888892,-0.009388888888888891,-0.01388888888888889,-0.01388888888888889,-0.01438888888888889,-0.01388888888888889
378,0.0031666666666666683,-0.00816666666666667,-0.008666666666666668,-0.00816666666666667,-0.011666666666666669,-0.015166666666666669,-0.010166666666666668,-0.013666666666666667,-0.013666666666666667,-0.007666666666666668,-0.005666666666666668,-0.010666666666666668,-0.01616666666666667,-0.01616666666666667,-0.01666666666666667,-0.01566666666666667
379,0.0036666666666666688,-0.008666666666666668,-0.007666666666666669,-0.007166666666666668,-0.011166666666666668,-0.014666666666666668,-0.00916666666666667,-0.01316666666666667,-0.013666666666666667,-0.00866666666666667,-0.006166666666666668,-0.01016666666666667,-0.01666666666666667,-0.01666666666666667,-0.01716666666666667,-0.01666666666666667
380,0.0032592592592592612,-0.008759259259259262,-0.0037592592592592612,-0.004759259259259262,-0.009759259259259263,-0.012259259259259261,-0.008259259259259261,-0.011759259259259261,-0.012759259259259258,-0.007759259259259262,-0.006759259259259261,-0.008759259259259262,-0.01425925925925926,-0.013759259259259263,-0.016759259259259262,-0.01575925925925926
381,0.00301851851851852,-0.008018518518518519,-0.00251851851851852,-0.00351851851851852,-0.00901851851851852,-0.01001851851851852,-0.008018518518518519,-0.011518518518518518,-0.011518518518518522,-0.005518518518518521,-0.007518518518518519,-0.007518518518518521,-0.012018518518518519,-0.011018518518518521,-0.014518518518518521,-0.014518518518518521
382,0.001981481481481483,-0.007481481481481483,-0.001981481481481483,-0.003481481481481483,-0.008481481481481482,-0.010481481481481484,-0.007481481481481484,-0.010481481481481484,-0.009981481481481484,-0.003981481481481484,-0.007481481481481484,-0.0059814814814814835,-0.009481481481481483,-0.008481481481481482,-0.012481481481481484,-0.012481481481481484
383,0.0018888888888888896,-0.007388888888888889,-0.0038888888888888896,-0.00438888888888889,-0.00988888888888889,-0.01338888888888889,-0.00788888888888889,-0.01238888888888889,-0.01138888888888889,-0.00488888888888889,-0.00738888888888889,-0.005388888888888889,-0.011888888888888888,-0.008888888888888889,-0.01238888888888889,-0.01238888888888889
384,0.0025000000000000014,-0.0075000000000000015,-0.004500000000000001,-0.005500000000000001,-0.010500000000000002,-0.014000000000000002,-0.008,-0.013000000000000001,-0.0125,-0.005000000000000002,-0.006000000000000003,-0.006000000000000002,-0.013000000000000001,-0.010000000000000002,-0.012,-0.013000000000000001
385,0.004185185185185188,-0.008185185185185188,-0.004185185185185188,-0.006185185185185188,-0.010685185185185188,-0.014185185185185188,-0.009185185185185189,-0.011685185185185187,-0.013185185185185185,-0.004685185185185189,-0.004685185185185189,-0.006185185185185188,-0.014185185185185188,-0.011685185185185187,-0.012185185185185188,-0.013185185185185189
386,0.004481481481481485,-0.008481481481481486,-0.005981481481481485,-0.005981481481481485,-0.010981481481481484,-0.013981481481481484,-0.009481481481481483,-0.011981481481481485,-0.012981481481481483,-0.003981481481481486,-0.003981481481481486,-0.008481481481481486,-0.014481481481481484,-0.011981481481481485,-0.012981481481481486,-0.013981481481481484
387,0.00377777777777778,-0.00777777777777778,-0.007277777777777781,-0.00677777777777778,-0.01077777777777778,-0.01327777777777778,-0.00927777777777778,-0.011277777777777779,-0.01177777777777778,-0.0032777777777777805,-0.005277777777777781,-0.00877777777777778,-0.014277777777777778,-0.01177777777777778,-0.013777777777777781,-0.014277777777777782
388,0.0036666666666666688,-0.009166666666666668,-0.00816666666666667,-0.00816666666666667,-0.011166666666666668,-0.013666666666666669,-0.010166666666666668,-0.011166666666666668,-0.011666666666666669,-0.005166666666666669,-0.00916666666666667,-0.009666666666666669,-0.013666666666666669,-0.01216666666666667,-0.014666666666666668,-0.015166666666666669
389,0.003537037037037039,-0.00853703703703704,-0.006537037037037039,-0.007537037037037039,-0.010037037037037039,-0.01203703703703704,-0.008537037037037037,-0.010037037037037039,-0.009537037037037038,-0.004537037037037038,-0.009037037037037038,-0.009037037037037038,-0.01153703703703704,-0.01103703703703704,-0.012537037037037038,-0.013537037037037038
390,0.003703703703703706,-0.008203703703703706,-0.0047037037037037065,-0.006203703703703706,-0.009203703703703705,-0.010703703703703707,-0.0077037037037037065,-0.010203703703703704,-0.008703703703703707,-0.0037037037037037064,-0.009203703703703707,-0.0067037037037037065,-0.010703703703703707,-0.010203703703703706,-0.011703703703703706,-0.012203703703703706
391,0.0021111111111111118,-0.005611111111111112,-0.003111111111111112,-0.004111111111111112,-0.008611111111111113,-0.009111111111111111,-0.006611111111111114,-0.009611111111111112,-0.009111111111111111,-0.002611111111111112,-0.006611111111111112,-0.004611111111111112,-0.010111111111111112,-0.007611111111111112,-0.010611111111111113,-0.011111111111111113
392,0.0005555555555555556,-0.0035555555555555553,-0.0025555555555555557,-0.0030555555555555557,-0.006555555555555556,-0.007555555555555556,-0.005055555555555557,-0.008055555555555555,-0.008055555555555555,-0.0025555555555555566,-0.003055555555555556,-0.0025555555555555557,-0.008555555555555556,-0.007555555555555555,-0.008555555555555556,-0.009555555555555555
393,0.00012962962962962963,-0.0036296296296296294,-0.0031296296296296298,-0.00362962962962963,-0.00612962962962963,-0.008129629629629629,-0.005129629629629629,-0.0076296296296296294,-0.0076296296296296294,-0.00412962962962963,-0.00262962962962963,-0.0031296296296296298,-0.00912962962962963,-0.008129629629629629,-0.009129629629629628,-0.010129629629629627
