Baseline 100%T,,0.0,,0.1,,0.2,,0.3,,0.5,,0.8,,1.0,,1.2,,1.5,,1.8,,2.0,,2.5,,3.0,,3.5,,4.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
749,0.005089296959,749,-0.000105498395,749,0.09089633077,749,0.1713130921,749,0.2497365326,749,0.3927107453,749,0.640781641,749,0.7777980566,749,0.9479289055,749,1.169290304,749,1.417952895,749,1.2858181,749,1.677035332,749,2.014649153,749,2.40534997,749,2.650852203,
748,0.005009735934,748,-7.589102461E-5,748,0.0907080844,748,0.170762077,748,0.2491037995,748,0.3924230933,748,0.6397166252,748,0.7772313952,748,0.9470390677,748,1.168458581,748,1.416387558,748,1.287978292,748,1.678201914,748,2.017006397,748,2.408025265,748,2.65508461,
747,0.004865761381,747,-6.4196729E-6,747,0.09056408703,747,0.1704209596,747,0.2484447211,747,0.3922378421,747,0.6388697624,747,0.7768563032,747,0.9458963275,747,1.167691588,747,1.415192842,747,1.289742708,747,1.680345654,747,2.019643784,747,2.410480499,747,2.658022881,
746,0.004788963124,746,-4.928408816E-5,746,0.09035985917,746,0.1699346155,746,0.2477300912,746,0.3919553161,746,0.6380656958,746,0.7762615681,746,0.945068717,746,1.166911364,746,1.413560748,746,1.291712403,746,1.681746364,746,2.02268815,746,2.413268089,746,2.662194252,
745,0.004688104149,745,-4.193324276E-5,745,0.09018755704,745,0.1695205569,745,0.2471133322,745,0.3916806579,745,0.6370174289,745,0.7757410407,745,0.9441093802,745,1.166261077,745,1.411914945,745,1.293510795,745,1.683829188,745,2.026350737,745,2.416154623,745,2.666417599,
744,0.00467096502,744,-9.31893851E-7,744,0.09002035856,744,0.1690468341,744,0.2463263422,744,0.3915050924,744,0.63611269,744,0.7752694488,744,0.9431720972,744,1.16547215,744,1.410821795,744,1.29535985,744,1.685588479,744,2.029070616,744,2.419741392,744,2.670566797,
743,0.004592735786,743,-4.9491151E-5,743,0.08980800956,743,0.1686460674,743,0.2457233369,743,0.3912582994,743,0.6352428198,743,0.7748556733,743,0.9424114823,743,1.165058732,743,1.40967977,743,1.297378659,743,1.687143087,743,2.031963587,743,2.422104359,743,2.675091505,
742,0.004476543516,742,-2.055297227E-5,742,0.08969823271,742,0.1682836562,742,0.2451397479,742,0.3911686838,742,0.6345391273,742,0.774517715,742,0.9415488839,742,1.164420009,742,1.408501983,742,1.299320102,742,1.68891263,742,2.035366774,742,2.425584555,742,2.678773165,
741,0.00445441762,741,-1.242524718E-6,741,0.08949381113,741,0.1678453386,741,0.2445114255,741,0.3909302056,741,0.6336342692,741,0.7740551233,741,0.9408239722,741,1.163849354,741,1.407046676,741,1.30165422,741,1.690839171,741,2.038714886,741,2.42768383,741,2.683347464,
740,0.004357872065,740,-5.016410796E-5,740,0.08932744712,740,0.1674348563,740,0.2438691407,740,0.3907343149,740,0.6327986121,740,0.773881197,740,0.9400733113,740,1.163288713,740,1.405790567,740,1.303444624,740,1.692895174,740,2.041870117,740,2.430901289,740,2.686430454,
739,0.00420901645,739,-7.490753342E-5,739,0.08920561522,739,0.1671131551,739,0.243259877,739,0.3906495571,739,0.6322780848,739,0.7735828757,739,0.9395896792,739,1.163075924,739,1.404973507,739,1.306060195,739,1.695006847,739,2.045695782,739,2.43441391,739,2.692344666,
738,0.004202638753,738,-4.969821384E-5,738,0.08905918896,738,0.1666623056,738,0.2426315546,738,0.3904977441,738,0.6314347386,738,0.7732583284,738,0.9388411045,738,1.162396789,738,1.404002786,738,1.308049202,738,1.696976542,738,2.048939228,738,2.438226938,738,2.697269917,
737,0.004138815217,737,-1.527245331E-5,737,0.08888269961,737,0.1662997156,737,0.2420841008,737,0.3904437125,737,0.6307170987,737,0.7730603814,737,0.9381009936,737,1.162052274,737,1.403136373,737,1.310266018,737,1.699088454,737,2.052784204,737,2.440619707,737,2.700690985,
736,0.004080619197,736,-5.321828939E-5,736,0.0886939317,736,0.1659454405,736,0.2414772511,736,0.3902153075,736,0.6300317049,736,0.772721827,736,0.9375103116,736,1.161761522,736,1.402354598,736,1.312660694,736,1.701259494,736,2.05625391,736,2.444582462,736,2.705294371,
