,0,1,2,3,4,7,5,6,9,8,11,10,13,12,15,14
416,0.001,0.001,0.003,0.004,-0.002,-0.001,-0.003,-0.004,-0.002,-0.002,-0.001,-0.002,-0.002,-0.002,-0.001,-0.004
417,0.002,0.002,0.003,0.004,-0.001,-0.001,-0.001,-0.004,-0.002,-0.002,-0.001,-0.001,-0.001,-0.001,0,-0.004
418,0.002,0.002,0.004,0.005,0,0.001,0.001,-0.002,0,-0.001,0.001,0.001,0,0,0.002,-0.002
419,0.002,0.002,0.004,0.004,0.001,0.002,0.001,-0.001,0,0,0.002,0.001,0.001,0.001,0.002,-0.002
420,0.002,0.003,0.005,0.004,0.002,0.001,-0.001,-0.002,0,0,0.002,0,0.001,0.001,0.002,-0.001
421,0.001,0.002,0.003,0.002,0.001,-0.001,-0.004,-0.004,-0.002,-0.002,0,-0.002,-0.001,-0.001,0.001,-0.003
422,0.001,0.002,0.002,0.002,0.001,-0.002,-0.003,-0.005,-0.004,-0.002,-0.001,-0.003,-0.001,-0.002,0,-0.004
423,0,0.001,0.001,0.001,0,-0.004,-0.004,-0.005,-0.005,-0.003,-0.002,-0.003,-0.002,-0.003,-0.002,-0.006
424,0.001,0.001,0.002,0.001,0,-0.004,-0.004,-0.005,-0.005,-0.003,-0.001,-0.002,-0.002,-0.003,-0.002,-0.005
425,0.002,0.002,0.002,0.002,0,-0.002,-0.003,-0.003,-0.003,-0.002,0,-0.001,-0.001,-0.001,0,-0.003
426,0.002,0.002,0.002,0.001,0,-0.001,-0.001,-0.003,-0.002,-0.001,0.001,-0.001,0,0,0,-0.002
427,0.002,0.001,0.002,0.001,0,0,0,-0.002,-0.003,-0.002,0,-0.002,-0.001,-0.001,0,-0.004
428,0,0,0,0,0,-0.002,0,-0.003,-0.004,-0.003,-0.002,-0.003,-0.003,-0.003,-0.002,-0.006
429,0,0,0.001,-0.001,-0.001,-0.003,-0.002,-0.005,-0.005,-0.004,-0.003,-0.004,-0.004,-0.004,-0.001,-0.006
430,-0.002,-0.002,-0.001,-0.003,-0.002,-0.003,-0.002,-0.005,-0.005,-0.004,-0.002,-0.003,-0.003,-0.004,-0.001,-0.005
431,0,-0.001,0,-0.002,-0.001,-0.002,-0.002,-0.005,-0.004,-0.003,-0.002,-0.002,-0.002,-0.002,-0.001,-0.004
432,0.002,0.002,0.002,0.001,0.002,-0.001,-0.001,-0.003,-0.003,-0.002,-0.001,-0.001,-0.002,-0.002,-0.001,-0.004
433,0.003,0.004,0.004,0.002,0.003,0,0,-0.002,-0.002,-0.001,0.001,-0.001,-0.001,-0.001,0,-0.003
434,0.003,0.005,0.004,0.003,0.003,0,0.001,-0.002,-0.001,0,0.001,-0.001,-0.001,-0.001,0,-0.004
435,0.003,0.003,0.003,0.001,0.001,0,0,-0.002,-0.001,-0.001,0,-0.002,-0.001,-0.002,-0.001,-0.005
436,0.001,0.002,0.002,0,0.001,0,-0.003,-0.003,-0.002,-0.003,-0.002,-0.004,-0.003,-0.003,-0.001,-0.007
437,0,0.001,0.001,0,0,0,-0.003,-0.002,-0.003,-0.004,-0.002,-0.003,-0.004,-0.003,-0.002,-0.006
438,-0.001,0,0,-0.001,0,-0.001,-0.003,-0.003,-0.004,-0.004,-0.003,-0.004,-0.004,-0.004,-0.002,-0.007
439,-0.001,0,0,-0.001,0,-0.004,-0.005,-0.005,-0.006,-0.005,-0.004,-0.006,-0.004,-0.005,-0.004,-0.007
440,0,0,0,-0.001,-0.001,-0.005,-0.006,-0.007,-0.007,-0.006,-0.005,-0.007,-0.005,-0.005,-0.005,-0.008
441,-0.001,-0.001,-0.001,-0.002,-0.001,-0.007,-0.006,-0.008,-0.007,-0.008,-0.007,-0.007,-0.006,-0.007,-0.007,-0.009
442,0,-0.001,-0.001,-0.001,-0.001,-0.006,-0.005,-0.006,-0.007,-0.007,-0.006,-0.006,-0.006,-0.007,-0.007,-0.009
443,-0.001,-0.001,-0.001,-0.002,-0.001,-0.005,-0.005,-0.007,-0.007,-0.007,-0.006,-0.006,-0.006,-0.006,-0.005,-0.008
444,-0.001,0,0,-0.001,-0.001,-0.003,-0.004,-0.007,-0.005,-0.005,-0.004,-0.005,-0.003,-0.004,-0.002,-0.006
445,0,0.001,0.001,0,0,-0.001,-0.003,-0.004,-0.003,-0.003,-0.001,-0.003,-0.001,-0.002,0.001,-0.004
446,0,0.001,0.001,0,0,-0.004,-0.005,-0.006,-0.005,-0.005,-0.003,-0.004,-0.003,-0.004,-0.001,-0.005
447,-0.001,-0.001,-0.001,-0.002,-0.001,-0.006,-0.006,-0.007,-0.007,-0.006,-0.005,-0.006,-0.005,-0.006,-0.004,-0.007
448,-0.002,-0.003,-0.003,-0.004,-0.003,-0.007,-0.007,-0.009,-0.008,-0.007,-0.005,-0.007,-0.006,-0.007,-0.004,-0.008
449,-0.002,-0.003,-0.003,-0.004,-0.003,-0.004,-0.004,-0.006,-0.005,-0.005,-0.003,-0.005,-0.003,-0.005,-0.002,-0.007
450,-0.003,-0.002,-0.002,-0.003,-0.002,-0.002,-0.003,-0.003,-0.004,-0.004,-0.002,-0.004,-0.002,-0.004,-0.002,-0.005
451,-0.004,-0.002,-0.002,-0.004,-0.003,-0.002,-0.004,-0.003,-0.005,-0.005,-0.002,-0.005,-0.003,-0.005,-0.003,-0.006
452,-0.004,-0.002,-0.003,-0.004,-0.003,-0.002,-0.004,-0.004,-0.005,-0.006,-0.003,-0.005,-0.004,-0.005,-0.004,-0.007
453,-0.002,-0.002,-0.002,-0.003,-0.002,-0.002,-0.004,-0.004,-0.005,-0.005,-0.003,-0.004,-0.003,-0.004,-0.003,-0.006
454,0.001,0,0,-0.001,-0.001,-0.002,-0.003,-0.003,-0.004,-0.004,-0.003,-0.003,-0.003,-0.004,-0.002,-0.005
455,0.001,0,0.001,-0.001,0,-0.002,-0.003,-0.004,-0.004,-0.004,-0.003,-0.004,-0.003,-0.005,-0.003,-0.006
456,0,-0.001,-0.001,-0.002,-0.001,-0.003,-0.004,-0.006,-0.004,-0.005,-0.004,-0.005,-0.003,-0.005,-0.005,-0.006
457,0,0,-0.001,-0.001,-0.001,-0.003,-0.004,-0.006,-0.004,-0.006,-0.004,-0.005,-0.004,-0.005,-0.005,-0.007
458,0,0,-0.001,-0.001,-0.001,-0.003,-0.005,-0.005,-0.004,-0.006,-0.004,-0.004,-0.005,-0.005,-0.004,-0.007
459,-0.001,-0.001,-0.001,-0.002,-0.001,-0.005,-0.006,-0.006,-0.005,-0.006,-0.004,-0.005,-0.005,-0.005,-0.004,-0.008
460,-0.003,-0.002,-0.002,-0.003,-0.002,-0.006,-0.007,-0.007,-0.006,-0.006,-0.004,-0.005,-0.005,-0.005,-0.004,-0.008
461,-0.004,-0.003,-0.003,-0.004,-0.004,-0.006,-0.007,-0.009,-0.008,-0.006,-0.005,-0.006,-0.005,-0.006,-0.005,-0.008
462,-0.004,-0.003,-0.003,-0.004,-0.005,-0.005,-0.005,-0.007,-0.007,-0.005,-0.004,-0.005,-0.005,-0.005,-0.004,-0.006
463,-0.004,-0.003,-0.004,-0.005,-0.005,-0.004,-0.004,-0.006,-0.006,-0.004,-0.003,-0.004,-0.003,-0.004,-0.002,-0.005
464,-0.002,-0.002,-0.003,-0.004,-0.003,-0.004,-0.004,-0.005,-0.006,-0.004,-0.003,-0.004,-0.003,-0.004,-0.002,-0.006
465,-0.001,0,-0.001,-0.002,-0.001,-0.002,-0.003,-0.003,-0.005,-0.003,-0.002,-0.002,-0.002,-0.003,-0.001,-0.005
466,0.001,0.001,0.001,0,0,-0.001,-0.002,-0.002,-0.004,-0.002,-0.001,-0.001,-0.001,-0.002,-0.001,-0.005
467,0.001,0.001,0,-0.001,-0.001,0,-0.001,-0.002,-0.002,-0.001,0,-0.001,-0.001,-0.001,-0.002,-0.004
468,-0.002,-0.001,-0.002,-0.003,-0.003,-0.003,-0.002,-0.004,-0.004,-0.003,-0.002,-0.004,-0.002,-0.002,-0.004,-0.005
469,-0.003,-0.003,-0.004,-0.005,-0.004,-0.005,-0.005,-0.006,-0.007,-0.005,-0.004,-0.006,-0.004,-0.004,-0.004,-0.006
470,-0.003,-0.005,-0.004,-0.006,-0.004,-0.005,-0.006,-0.008,-0.006,-0.005,-0.004,-0.005,-0.004,-0.005,-0.003,-0.006
471,-0.001,-0.002,-0.002,-0.003,-0.002,-0.002,-0.004,-0.006,-0.004,-0.003,-0.002,-0.003,-0.002,-0.003,0,-0.005
472,-0.001,-0.001,-0.001,-0.002,-0.001,0.001,-0.002,-0.003,0,-0.001,0,-0.001,0,-0.002,0.001,-0.004
473,0,0.001,0.001,-0.001,0,-0.002,-0.003,-0.003,-0.003,-0.004,-0.002,-0.003,-0.003,-0.004,-0.002,-0.006
474,0,0.002,0.002,-0.001,0,-0.004,-0.004,-0.004,-0.006,-0.005,-0.003,-0.004,-0.003,-0.004,-0.002,-0.006
475,-0.002,-0.001,-0.002,-0.003,-0.003,-0.005,-0.006,-0.006,-0.008,-0.005,-0.003,-0.004,-0.003,-0.004,-0.003,-0.006
476,-0.005,-0.004,-0.006,-0.007,-0.007,-0.004,-0.005,-0.005,-0.006,-0.004,-0.002,-0.003,-0.002,-0.003,-0.002,-0.004
477,-0.007,-0.007,-0.007,-0.009,-0.008,-0.004,-0.006,-0.007,-0.005,-0.004,-0.003,-0.004,-0.003,-0.004,-0.003,-0.005
478,-0.007,-0.006,-0.006,-0.008,-0.006,-0.006,-0.007,-0.008,-0.007,-0.006,-0.005,-0.006,-0.006,-0.006,-0.005,-0.008
479,-0.005,-0.004,-0.003,-0.004,-0.004,-0.005,-0.006,-0.007,-0.006,-0.005,-0.004,-0.007,-0.006,-0.006,-0.004,-0.007
480,-0.004,-0.003,-0.002,-0.004,-0.003,-0.002,-0.002,-0.004,-0.005,-0.004,-0.002,-0.004,-0.003,-0.004,-0.002,-0.006
481,-0.002,-0.003,-0.002,-0.004,-0.002,-0.001,0,-0.002,-0.003,-0.002,0,-0.003,-0.001,-0.002,0,-0.004
482,-0.001,-0.001,-0.001,-0.003,-0.001,-0.001,0,-0.002,-0.002,-0.001,0.001,-0.002,0,-0.001,0,-0.003
483,-0.003,-0.002,-0.001,-0.003,-0.002,-0.003,-0.003,-0.004,-0.003,-0.003,0,-0.002,-0.001,-0.002,-0.002,-0.004
484,-0.005,-0.005,-0.004,-0.005,-0.004,-0.007,-0.007,-0.008,-0.007,-0.007,-0.004,-0.007,-0.005,-0.006,-0.006,-0.008
485,-0.008,-0.007,-0.007,-0.008,-0.007,-0.011,-0.011,-0.012,-0.012,-0.011,-0.01,-0.011,-0.01,-0.011,-0.011,-0.013
486,-0.007,-0.006,-0.006,-0.007,-0.006,-0.01,-0.01,-0.011,-0.012,-0.011,-0.01,-0.012,-0.01,-0.011,-0.011,-0.013
487,-0.004,-0.004,-0.004,-0.005,-0.004,-0.008,-0.009,-0.009,-0.01,-0.009,-0.007,-0.009,-0.008,-0.009,-0.009,-0.011
488,-0.004,-0.005,-0.005,-0.006,-0.006,-0.009,-0.009,-0.01,-0.01,-0.009,-0.008,-0.01,-0.008,-0.009,-0.008,-0.011
489,-0.008,-0.01,-0.01,-0.011,-0.011,-0.013,-0.012,-0.014,-0.014,-0.012,-0.011,-0.013,-0.011,-0.012,-0.01,-0.014
490,-0.01,-0.011,-0.011,-0.012,-0.012,-0.016,-0.015,-0.017,-0.016,-0.014,-0.013,-0.016,-0.014,-0.014,-0.012,-0.016
491,-0.01,-0.01,-0.01,-0.011,-0.011,-0.015,-0.015,-0.017,-0.016,-0.015,-0.013,-0.015,-0.013,-0.013,-0.012,-0.015
492,-0.011,-0.011,-0.01,-0.012,-0.012,-0.014,-0.015,-0.016,-0.016,-0.015,-0.013,-0.014,-0.013,-0.013,-0.012,-0.015
493,-0.012,-0.012,-0.012,-0.012,-0.012,-0.011,-0.014,-0.012,-0.012,-0.013,-0.012,-0.012,-0.012,-0.012,-0.012,-0.015
494,-0.011,-0.011,-0.011,-0.012,-0.012,-0.007,-0.011,-0.009,-0.008,-0.009,-0.008,-0.009,-0.009,-0.009,-0.009,-0.012
495,-0.009,-0.008,-0.008,-0.009,-0.009,-0.006,-0.008,-0.008,-0.007,-0.008,-0.007,-0.008,-0.007,-0.008,-0.008,-0.011
496,-0.008,-0.008,-0.008,-0.009,-0.009,-0.008,-0.008,-0.009,-0.01,-0.01,-0.008,-0.01,-0.009,-0.009,-0.009,-0.012
497,-0.007,-0.007,-0.007,-0.009,-0.008,-0.011,-0.01,-0.012,-0.014,-0.013,-0.012,-0.013,-0.012,-0.012,-0.012,-0.014
498,-0.005,-0.006,-0.006,-0.007,-0.006,-0.011,-0.011,-0.012,-0.014,-0.012,-0.011,-0.012,-0.012,-0.012,-0.01,-0.014
499,-0.006,-0.007,-0.007,-0.008,-0.007,-0.009,-0.008,-0.01,-0.011,-0.008,-0.009,-0.01,-0.008,-0.009,-0.007,-0.012
500,-0.008,-0.009,-0.009,-0.01,-0.009,-0.009,-0.008,-0.011,-0.011,-0.009,-0.009,-0.011,-0.009,-0.01,-0.008,-0.011
501,-0.012,-0.012,-0.013,-0.013,-0.012,-0.012,-0.012,-0.015,-0.013,-0.013,-0.011,-0.013,-0.012,-0.013,-0.013,-0.014
502,-0.013,-0.013,-0.013,-0.013,-0.012,-0.013,-0.016,-0.017,-0.016,-0.015,-0.013,-0.016,-0.015,-0.015,-0.015,-0.016
503,-0.013,-0.012,-0.012,-0.012,-0.012,-0.012,-0.014,-0.015,-0.014,-0.013,-0.012,-0.014,-0.014,-0.013,-0.014,-0.015
504,-0.012,-0.011,-0.011,-0.012,-0.011,-0.01,-0.013,-0.014,-0.012,-0.012,-0.011,-0.012,-0.013,-0.013,-0.013,-0.015
505,-0.013,-0.012,-0.012,-0.013,-0.012,-0.012,-0.014,-0.014,-0.014,-0.014,-0.012,-0.013,-0.013,-0.014,-0.014,-0.016
506,-0.014,-0.014,-0.014,-0.015,-0.014,-0.015,-0.016,-0.016,-0.016,-0.017,-0.015,-0.016,-0.016,-0.017,-0.016,-0.018
507,-0.015,-0.015,-0.015,-0.016,-0.015,-0.016,-0.017,-0.017,-0.017,-0.017,-0.016,-0.017,-0.016,-0.017,-0.016,-0.019
508,-0.016,-0.016,-0.016,-0.017,-0.016,-0.017,-0.019,-0.019,-0.018,-0.018,-0.017,-0.017,-0.017,-0.018,-0.015,-0.02
509,-0.016,-0.016,-0.016,-0.017,-0.017,-0.019,-0.021,-0.022,-0.02,-0.019,-0.018,-0.019,-0.018,-0.019,-0.017,-0.021
510,-0.016,-0.016,-0.017,-0.017,-0.017,-0.019,-0.021,-0.022,-0.021,-0.019,-0.017,-0.019,-0.018,-0.018,-0.018,-0.021
511,-0.017,-0.017,-0.018,-0.018,-0.017,-0.019,-0.019,-0.02,-0.02,-0.018,-0.017,-0.018,-0.018,-0.017,-0.019,-0.02
512,-0.018,-0.017,-0.017,-0.018,-0.017,-0.016,-0.016,-0.018,-0.018,-0.016,-0.015,-0.016,-0.016,-0.015,-0.018,-0.018
513,-0.018,-0.018,-0.018,-0.019,-0.019,-0.016,-0.016,-0.017,-0.018,-0.017,-0.016,-0.017,-0.017,-0.017,-0.018,-0.02
514,-0.017,-0.017,-0.018,-0.018,-0.018,-0.018,-0.018,-0.019,-0.02,-0.02,-0.018,-0.019,-0.018,-0.02,-0.02,-0.021
515,-0.017,-0.018,-0.018,-0.018,-0.018,-0.02,-0.019,-0.021,-0.022,-0.021,-0.021,-0.022,-0.021,-0.021,-0.021,-0.023
516,-0.018,-0.019,-0.018,-0.019,-0.018,-0.021,-0.02,-0.021,-0.023,-0.022,-0.022,-0.023,-0.021,-0.021,-0.021,-0.023
517,-0.019,-0.019,-0.019,-0.02,-0.019,-0.023,-0.022,-0.022,-0.024,-0.023,-0.023,-0.025,-0.023,-0.023,-0.023,-0.025
518,-0.021,-0.021,-0.021,-0.022,-0.02,-0.023,-0.024,-0.023,-0.025,-0.024,-0.023,-0.025,-0.024,-0.024,-0.025,-0.026
519,-0.021,-0.021,-0.021,-0.023,-0.02,-0.026,-0.026,-0.025,-0.027,-0.025,-0.024,-0.027,-0.026,-0.026,-0.027,-0.028
520,-0.022,-0.022,-0.022,-0.023,-0.022,-0.028,-0.026,-0.027,-0.029,-0.027,-0.026,-0.028,-0.028,-0.027,-0.028,-0.03
521,-0.022,-0.022,-0.022,-0.023,-0.023,-0.028,-0.026,-0.028,-0.03,-0.027,-0.026,-0.028,-0.027,-0.028,-0.027,-0.03
522,-0.021,-0.021,-0.021,-0.022,-0.022,-0.024,-0.024,-0.026,-0.026,-0.024,-0.023,-0.024,-0.024,-0.024,-0.023,-0.027
523,-0.019,-0.019,-0.019,-0.021,-0.02,-0.019,-0.021,-0.023,-0.02,-0.02,-0.018,-0.02,-0.019,-0.02,-0.019,-0.023
524,-0.018,-0.018,-0.018,-0.019,-0.017,-0.019,-0.02,-0.02,-0.019,-0.019,-0.017,-0.02,-0.018,-0.019,-0.019,-0.022
525,-0.016,-0.018,-0.018,-0.019,-0.018,-0.02,-0.019,-0.019,-0.02,-0.02,-0.019,-0.02,-0.019,-0.02,-0.02,-0.022
526,-0.015,-0.017,-0.018,-0.018,-0.017,-0.022,-0.019,-0.02,-0.022,-0.021,-0.02,-0.021,-0.02,-0.02,-0.021,-0.023
527,-0.014,-0.016,-0.017,-0.017,-0.017,-0.02,-0.017,-0.019,-0.02,-0.02,-0.018,-0.019,-0.018,-0.018,-0.019,-0.02
528,-0.016,-0.018,-0.018,-0.019,-0.018,-0.021,-0.019,-0.022,-0.021,-0.021,-0.019,-0.021,-0.02,-0.02,-0.022,-0.022
529,-0.022,-0.023,-0.023,-0.024,-0.022,-0.026,-0.027,-0.029,-0.026,-0.026,-0.023,-0.026,-0.025,-0.025,-0.027,-0.028
530,-0.025,-0.026,-0.026,-0.026,-0.026,-0.027,-0.031,-0.032,-0.028,-0.028,-0.027,-0.028,-0.027,-0.028,-0.029,-0.031
531,-0.026,-0.027,-0.027,-0.027,-0.026,-0.025,-0.029,-0.03,-0.027,-0.027,-0.026,-0.027,-0.026,-0.026,-0.027,-0.029
532,-0.024,-0.024,-0.024,-0.024,-0.023,-0.022,-0.025,-0.025,-0.025,-0.024,-0.023,-0.025,-0.024,-0.023,-0.024,-0.026
533,-0.023,-0.023,-0.023,-0.023,-0.022,-0.025,-0.026,-0.026,-0.027,-0.026,-0.025,-0.027,-0.025,-0.025,-0.025,-0.028
534,-0.023,-0.024,-0.023,-0.024,-0.023,-0.03,-0.028,-0.031,-0.032,-0.03,-0.029,-0.031,-0.029,-0.029,-0.028,-0.032
535,-0.023,-0.024,-0.023,-0.024,-0.023,-0.03,-0.027,-0.03,-0.032,-0.03,-0.029,-0.031,-0.03,-0.029,-0.028,-0.032
536,-0.024,-0.025,-0.024,-0.025,-0.024,-0.03,-0.026,-0.028,-0.032,-0.031,-0.03,-0.031,-0.03,-0.031,-0.031,-0.033
537,-0.025,-0.026,-0.026,-0.026,-0.026,-0.029,-0.026,-0.027,-0.031,-0.031,-0.029,-0.031,-0.03,-0.031,-0.031,-0.032
538,-0.026,-0.026,-0.026,-0.026,-0.026,-0.028,-0.026,-0.028,-0.03,-0.031,-0.029,-0.031,-0.03,-0.03,-0.03,-0.032
539,-0.024,-0.026,-0.025,-0.026,-0.025,-0.027,-0.026,-0.029,-0.028,-0.028,-0.027,-0.029,-0.028,-0.028,-0.026,-0.03
540,-0.021,-0.023,-0.023,-0.024,-0.023,-0.025,-0.025,-0.028,-0.027,-0.026,-0.025,-0.026,-0.026,-0.026,-0.024,-0.028
541,-0.021,-0.022,-0.022,-0.023,-0.022,-0.027,-0.025,-0.028,-0.028,-0.026,-0.025,-0.027,-0.025,-0.026,-0.025,-0.027
542,-0.024,-0.025,-0.025,-0.025,-0.025,-0.029,-0.028,-0.03,-0.031,-0.028,-0.027,-0.028,-0.026,-0.027,-0.028,-0.029
543,-0.027,-0.026,-0.027,-0.027,-0.027,-0.029,-0.029,-0.032,-0.031,-0.029,-0.028,-0.029,-0.027,-0.028,-0.029,-0.031
544,-0.028,-0.028,-0.028,-0.029,-0.027,-0.029,-0.031,-0.033,-0.032,-0.03,-0.029,-0.03,-0.029,-0.029,-0.031,-0.032
545,-0.027,-0.027,-0.026,-0.027,-0.026,-0.03,-0.031,-0.032,-0.032,-0.03,-0.03,-0.03,-0.03,-0.029,-0.031,-0.033
546,-0.026,-0.026,-0.025,-0.026,-0.025,-0.03,-0.031,-0.031,-0.032,-0.03,-0.029,-0.03,-0.03,-0.028,-0.029,-0.031
547,-0.025,-0.026,-0.025,-0.027,-0.025,-0.03,-0.03,-0.031,-0.032,-0.029,-0.028,-0.031,-0.03,-0.029,-0.028,-0.032
548,-0.024,-0.025,-0.025,-0.027,-0.025,-0.03,-0.028,-0.031,-0.032,-0.03,-0.029,-0.031,-0.03,-0.03,-0.028,-0.032
549,-0.023,-0.026,-0.026,-0.027,-0.026,-0.031,-0.029,-0.032,-0.033,-0.032,-0.031,-0.033,-0.031,-0.032,-0.03,-0.034
550,-0.025,-0.026,-0.025,-0.027,-0.026,-0.032,-0.031,-0.033,-0.035,-0.034,-0.032,-0.034,-0.033,-0.033,-0.032,-0.036
551,-0.025,-0.027,-0.026,-0.027,-0.026,-0.032,-0.031,-0.033,-0.033,-0.033,-0.031,-0.032,-0.032,-0.031,-0.031,-0.034
552,-0.027,-0.029,-0.027,-0.028,-0.027,-0.03,-0.029,-0.03,-0.031,-0.03,-0.028,-0.029,-0.03,-0.029,-0.029,-0.032
553,-0.026,-0.028,-0.027,-0.028,-0.027,-0.029,-0.029,-0.03,-0.031,-0.029,-0.028,-0.028,-0.028,-0.028,-0.028,-0.032
554,-0.026,-0.027,-0.026,-0.027,-0.026,-0.028,-0.029,-0.03,-0.03,-0.028,-0.027,-0.029,-0.027,-0.028,-0.027,-0.03
555,-0.026,-0.026,-0.026,-0.027,-0.025,-0.028,-0.028,-0.03,-0.029,-0.027,-0.027,-0.028,-0.026,-0.027,-0.027,-0.028
556,-0.026,-0.027,-0.026,-0.027,-0.026,-0.026,-0.027,-0.029,-0.027,-0.026,-0.025,-0.027,-0.025,-0.024,-0.026,-0.026
557,-0.024,-0.025,-0.025,-0.025,-0.025,-0.027,-0.027,-0.029,-0.026,-0.026,-0.026,-0.027,-0.026,-0.025,-0.028,-0.028
558,-0.023,-0.024,-0.024,-0.024,-0.024,-0.03,-0.03,-0.031,-0.03,-0.029,-0.029,-0.031,-0.03,-0.029,-0.031,-0.032
559,-0.024,-0.024,-0.024,-0.025,-0.025,-0.033,-0.033,-0.033,-0.033,-0.033,-0.032,-0.034,-0.033,-0.033,-0.032,-0.035
560,-0.026,-0.025,-0.025,-0.026,-0.026,-0.035,-0.036,-0.036,-0.035,-0.036,-0.033,-0.035,-0.034,-0.035,-0.032,-0.036
561,-0.025,-0.024,-0.024,-0.025,-0.025,-0.033,-0.034,-0.036,-0.035,-0.035,-0.032,-0.033,-0.033,-0.032,-0.03,-0.034
562,-0.024,-0.025,-0.023,-0.025,-0.023,-0.032,-0.033,-0.035,-0.033,-0.033,-0.031,-0.031,-0.032,-0.031,-0.029,-0.034
563,-0.024,-0.025,-0.023,-0.026,-0.023,-0.032,-0.032,-0.034,-0.033,-0.031,-0.031,-0.031,-0.03,-0.031,-0.03,-0.034
564,-0.023,-0.023,-0.023,-0.025,-0.024,-0.03,-0.03,-0.033,-0.031,-0.029,-0.03,-0.03,-0.029,-0.031,-0.03,-0.032
565,-0.023,-0.023,-0.023,-0.024,-0.025,-0.028,-0.029,-0.032,-0.031,-0.029,-0.029,-0.03,-0.028,-0.03,-0.029,-0.031
566,-0.022,-0.023,-0.022,-0.023,-0.023,-0.026,-0.027,-0.03,-0.029,-0.028,-0.028,-0.028,-0.027,-0.028,-0.026,-0.029
567,-0.024,-0.025,-0.025,-0.026,-0.025,-0.029,-0.03,-0.031,-0.03,-0.03,-0.028,-0.029,-0.028,-0.029,-0.026,-0.032
568,-0.027,-0.026,-0.027,-0.028,-0.027,-0.032,-0.032,-0.032,-0.031,-0.031,-0.029,-0.03,-0.029,-0.03,-0.028,-0.033
569,-0.028,-0.028,-0.028,-0.03,-0.029,-0.034,-0.033,-0.033,-0.032,-0.033,-0.031,-0.032,-0.03,-0.031,-0.031,-0.035
570,-0.027,-0.028,-0.027,-0.029,-0.029,-0.031,-0.031,-0.031,-0.03,-0.031,-0.03,-0.031,-0.029,-0.029,-0.03,-0.033
571,-0.023,-0.024,-0.023,-0.025,-0.024,-0.029,-0.029,-0.03,-0.029,-0.029,-0.028,-0.029,-0.028,-0.028,-0.028,-0.031
572,-0.021,-0.022,-0.022,-0.022,-0.021,-0.028,-0.03,-0.029,-0.03,-0.029,-0.026,-0.029,-0.027,-0.027,-0.027,-0.029
573,-0.021,-0.023,-0.023,-0.023,-0.022,-0.029,-0.028,-0.028,-0.03,-0.029,-0.027,-0.03,-0.027,-0.027,-0.027,-0.03
574,-0.023,-0.025,-0.024,-0.025,-0.024,-0.026,-0.026,-0.025,-0.027,-0.028,-0.025,-0.028,-0.026,-0.025,-0.027,-0.028
575,-0.022,-0.024,-0.023,-0.024,-0.023,-0.023,-0.024,-0.021,-0.025,-0.023,-0.021,-0.024,-0.023,-0.022,-0.024,-0.025
576,-0.023,-0.025,-0.024,-0.025,-0.024,-0.022,-0.024,-0.023,-0.025,-0.022,-0.02,-0.022,-0.022,-0.02,-0.022,-0.023
577,-0.023,-0.024,-0.024,-0.024,-0.024,-0.024,-0.027,-0.025,-0.026,-0.023,-0.022,-0.024,-0.023,-0.021,-0.022,-0.024
578,-0.023,-0.022,-0.024,-0.024,-0.023,-0.025,-0.028,-0.027,-0.026,-0.024,-0.023,-0.025,-0.023,-0.023,-0.024,-0.025
579,-0.022,-0.02,-0.022,-0.021,-0.021,-0.022,-0.026,-0.027,-0.024,-0.023,-0.023,-0.024,-0.024,-0.023,-0.023,-0.025
580,-0.02,-0.019,-0.02,-0.02,-0.018,-0.02,-0.024,-0.025,-0.023,-0.022,-0.021,-0.021,-0.022,-0.022,-0.021,-0.024
581,-0.02,-0.02,-0.021,-0.021,-0.019,-0.02,-0.022,-0.024,-0.022,-0.021,-0.019,-0.02,-0.02,-0.02,-0.019,-0.022
582,-0.021,-0.021,-0.022,-0.023,-0.021,-0.021,-0.024,-0.024,-0.021,-0.022,-0.02,-0.021,-0.02,-0.021,-0.02,-0.022
583,-0.022,-0.023,-0.024,-0.025,-0.025,-0.022,-0.025,-0.025,-0.023,-0.023,-0.022,-0.023,-0.022,-0.022,-0.021,-0.025
584,-0.021,-0.023,-0.025,-0.024,-0.025,-0.025,-0.026,-0.028,-0.027,-0.026,-0.026,-0.027,-0.025,-0.026,-0.024,-0.029
585,-0.018,-0.019,-0.021,-0.02,-0.021,-0.029,-0.027,-0.029,-0.031,-0.029,-0.028,-0.03,-0.028,-0.028,-0.027,-0.031
586,-0.015,-0.014,-0.015,-0.016,-0.016,-0.03,-0.026,-0.029,-0.031,-0.03,-0.027,-0.031,-0.029,-0.029,-0.026,-0.031
587,-0.014,-0.015,-0.015,-0.016,-0.015,-0.029,-0.027,-0.03,-0.029,-0.028,-0.024,-0.029,-0.027,-0.026,-0.024,-0.028
588,-0.016,-0.017,-0.017,-0.019,-0.017,-0.025,-0.026,-0.03,-0.026,-0.025,-0.021,-0.026,-0.022,-0.023,-0.021,-0.026
589,-0.018,-0.02,-0.02,-0.022,-0.021,-0.021,-0.023,-0.027,-0.021,-0.019,-0.018,-0.021,-0.018,-0.019,-0.019,-0.022
590,-0.018,-0.018,-0.019,-0.02,-0.02,-0.019,-0.02,-0.023,-0.019,-0.018,-0.018,-0.019,-0.016,-0.018,-0.018,-0.02
