,0,1,4,2,3,8,5,6,14,7,10,9,12,11,13,16,15,20,18,17,19,22,21,24,23,28,25,26,27,30,29,42,31,32,33,34,35,36,37,38,39,40,41,44,43,47,45,46,49,48,51,50,53,52
335,-0.004,-0.002,0.0,-0.002,-0.007,-0.003,-0.009,-0.001,-0.01,-0.006,0.001,-0.009,-0.003,-0.003,-0.043,0.001,0.0,-0.018,0.001,-0.003,0.001,-0.001,-0.005,-0.001,-0.001,-0.008,-0.002,0.003,-0.007,-0.01,0.001,0.003,0.0,-0.004,-0.006,-0.008,-0.005,-0.001,-0.018,0.002,-0.002,-0.016,-0.006,-0.007,-0.001,0.0,0.002,-0.008,-0.008,0.003,0.002,0.001,-0.007,-0.007
336,-0.003,-0.002,0.0,-0.002,-0.007,-0.003,-0.008,0.0,-0.007,-0.011,0.0,-0.01,-0.003,-0.003,-0.043,0.001,0.001,-0.02,0.001,-0.002,0.001,-0.002,-0.005,-0.001,0.0,-0.007,-0.001,0.002,-0.006,-0.011,0.002,0.003,0.0,-0.003,-0.006,-0.005,-0.003,0.0,-0.016,0.002,-0.001,-0.014,-0.003,-0.006,-0.001,0.0,0.003,-0.005,-0.007,0.004,0.003,0.002,-0.006,-0.005
337,-0.003,-0.001,0.0,-0.003,-0.007,-0.003,-0.006,0.001,-0.003,-0.01,0.001,-0.01,-0.002,-0.002,-0.043,0.001,0.001,-0.019,0.001,0.0,0.001,-0.003,-0.005,-0.001,0.0,-0.005,0.0,0.003,-0.005,-0.011,0.002,0.003,0.001,-0.002,-0.005,-0.003,-0.001,0.0,-0.014,0.002,0.0,-0.011,-0.004,-0.005,0.0,0.0,0.002,-0.004,-0.007,0.004,0.004,0.001,-0.005,-0.003
338,-0.004,-0.001,0.001,-0.002,-0.007,-0.002,-0.007,0.001,-0.005,-0.007,0.001,-0.01,-0.002,-0.003,-0.044,0.002,0.002,-0.019,0.001,0.0,0.001,-0.002,-0.004,-0.001,0.0,-0.005,0.0,0.003,-0.006,-0.012,0.002,0.003,0.001,-0.002,-0.006,-0.005,-0.002,-0.001,-0.014,0.002,0.0,-0.012,-0.005,-0.005,0.001,0.0,0.002,-0.003,-0.007,0.003,0.004,0.001,-0.006,-0.004
339,-0.004,0.0,0.003,-0.002,-0.006,0.0,-0.007,0.002,-0.006,0.0,0.002,-0.01,-0.001,-0.002,-0.043,0.003,0.003,-0.018,0.003,0.001,0.003,-0.001,-0.001,0.0,0.001,-0.004,0.0,0.003,-0.006,-0.01,0.003,0.004,0.001,-0.002,-0.006,-0.005,-0.002,0.001,-0.016,0.002,0.0,-0.011,-0.007,-0.005,0.002,0.0,0.004,-0.004,-0.007,0.004,0.005,0.002,-0.006,-0.004
340,-0.003,0.0,0.004,-0.002,-0.007,0.0,-0.006,0.001,-0.007,-0.005,0.002,-0.01,0.0,-0.002,-0.045,0.004,0.002,-0.015,0.004,0.002,0.004,0.001,-0.002,0.0,0.002,-0.004,-0.001,0.004,-0.006,-0.009,0.003,0.004,0.001,-0.002,-0.006,-0.006,-0.003,0.001,-0.019,0.002,0.0,-0.013,-0.006,-0.005,0.002,0.0,0.005,-0.004,-0.007,0.004,0.004,0.003,-0.006,-0.004
341,-0.003,-0.001,0.002,-0.004,-0.008,-0.001,-0.007,0.0,-0.009,-0.009,0.001,-0.01,-0.001,-0.002,-0.043,0.003,0.002,-0.013,0.001,0.002,0.003,0.0,-0.004,0.0,0.001,-0.005,0.0,0.003,-0.006,-0.011,0.002,0.004,0.001,-0.003,-0.006,-0.008,-0.004,0.001,-0.021,0.002,-0.001,-0.012,-0.005,-0.006,0.001,-0.001,0.004,-0.004,-0.008,0.004,0.003,0.003,-0.006,-0.005
342,-0.003,-0.002,0.0,-0.005,-0.008,-0.001,-0.007,-0.001,-0.01,-0.009,0.001,-0.011,-0.002,-0.002,-0.04,0.001,0.001,-0.012,0.0,0.001,0.002,-0.001,-0.006,-0.001,0.0,-0.006,0.0,0.003,-0.006,-0.011,0.002,0.003,0.001,-0.004,-0.007,-0.008,-0.004,-0.001,-0.018,0.002,-0.002,-0.013,-0.008,-0.006,0.0,-0.003,0.002,-0.005,-0.008,0.003,0.003,0.002,-0.006,-0.006
343,-0.004,-0.002,-0.002,-0.006,-0.007,-0.002,-0.009,-0.002,-0.011,-0.009,0.001,-0.011,-0.003,-0.003,-0.044,0.0,0.0,-0.015,0.0,0.0,0.0,-0.001,-0.007,-0.001,0.0,-0.007,0.0,0.002,-0.008,-0.012,0.001,0.002,0.0,-0.004,-0.009,-0.01,-0.004,-0.002,-0.013,0.001,-0.002,-0.015,-0.008,-0.007,-0.001,-0.004,0.001,-0.004,-0.009,0.002,0.002,0.0,-0.007,-0.007
344,-0.005,-0.002,-0.001,-0.005,-0.006,-0.002,-0.009,-0.001,-0.011,-0.007,0.001,-0.012,-0.004,-0.003,-0.046,-0.001,0.0,-0.014,0.002,-0.001,0.0,-0.002,-0.005,-0.001,0.0,-0.007,-0.001,0.002,-0.008,-0.012,0.001,0.002,-0.001,-0.004,-0.009,-0.01,-0.004,-0.002,-0.01,0.001,-0.002,-0.016,-0.007,-0.007,-0.001,-0.004,0.001,-0.006,-0.009,0.002,0.002,-0.001,-0.009,-0.006
345,-0.005,-0.001,0.0,-0.004,-0.006,-0.001,-0.008,0.0,-0.01,-0.011,0.0,-0.009,-0.003,-0.003,-0.047,0.001,0.0,-0.013,0.001,-0.001,0.0,0.0,-0.005,-0.001,0.0,-0.007,-0.001,0.002,-0.008,-0.011,0.002,0.002,0.0,-0.003,-0.007,-0.008,-0.004,-0.001,-0.012,0.002,-0.001,-0.017,-0.005,-0.006,-0.001,-0.002,0.002,-0.006,-0.009,0.003,0.002,0.0,-0.008,-0.006
346,-0.004,-0.002,0.001,-0.004,-0.005,0.0,-0.007,0.001,-0.008,-0.009,0.001,-0.008,-0.002,-0.002,-0.045,0.002,0.002,-0.013,0.002,0.0,0.002,0.002,-0.004,0.001,0.001,-0.006,0.0,0.004,-0.007,-0.009,0.002,0.004,0.001,-0.003,-0.005,-0.008,-0.004,-0.001,-0.011,0.003,0.0,-0.014,-0.003,-0.005,0.0,-0.001,0.003,-0.005,-0.008,0.005,0.003,0.001,-0.006,-0.005
347,-0.002,-0.001,0.001,-0.003,-0.005,0.0,-0.005,0.002,-0.006,-0.01,0.002,-0.008,-0.001,-0.001,-0.042,0.004,0.004,-0.012,0.003,0.002,0.004,0.003,-0.002,0.002,0.002,-0.004,0.001,0.005,-0.004,-0.007,0.003,0.005,0.003,-0.001,-0.004,-0.006,-0.002,0.002,-0.008,0.005,0.001,-0.013,-0.004,-0.004,0.002,0.001,0.005,-0.004,-0.007,0.006,0.004,0.003,-0.005,-0.003
348,-0.003,-0.001,0.0,-0.005,-0.007,0.0,-0.005,0.001,-0.006,-0.011,0.002,-0.01,-0.001,-0.001,-0.043,0.003,0.003,-0.014,0.002,0.002,0.004,0.002,-0.004,0.002,0.002,-0.004,0.002,0.005,-0.004,-0.008,0.002,0.005,0.002,-0.002,-0.005,-0.005,-0.002,0.002,-0.009,0.004,0.0,-0.014,-0.007,-0.004,0.001,0.001,0.004,-0.005,-0.006,0.004,0.004,0.004,-0.005,-0.002
349,-0.004,-0.001,0.001,-0.006,-0.007,0.0,-0.005,0.002,-0.006,-0.01,0.002,-0.01,-0.002,-0.002,-0.045,0.002,0.002,-0.014,0.001,0.001,0.003,0.001,-0.004,0.001,0.002,-0.004,0.001,0.004,-0.005,-0.011,0.001,0.005,0.002,-0.002,-0.005,-0.004,-0.002,0.001,-0.011,0.003,0.0,-0.012,-0.009,-0.005,0.001,-0.001,0.004,-0.006,-0.006,0.003,0.004,0.002,-0.006,-0.003
350,-0.005,-0.002,0.001,-0.008,-0.007,-0.001,-0.006,0.001,-0.005,-0.008,0.001,-0.01,-0.002,-0.003,-0.045,0.001,0.001,-0.013,0.001,-0.001,0.002,0.0,-0.003,-0.001,0.001,-0.006,0.0,0.003,-0.006,-0.01,0.001,0.005,0.001,-0.003,-0.006,-0.003,-0.003,0.0,-0.015,0.002,-0.001,-0.013,-0.01,-0.007,0.0,-0.003,0.004,-0.006,-0.007,0.002,0.004,0.001,-0.007,-0.005
351,-0.005,-0.002,0.002,-0.006,-0.006,-0.001,-0.006,0.001,-0.004,-0.008,0.001,-0.01,-0.003,-0.003,-0.044,0.001,0.001,-0.011,0.001,-0.001,0.002,0.002,-0.001,-0.001,0.001,-0.007,0.0,0.003,-0.007,-0.01,0.002,0.004,0.001,-0.003,-0.007,-0.005,-0.003,-0.001,-0.016,0.002,-0.001,-0.013,-0.007,-0.007,0.0,-0.002,0.004,-0.005,-0.007,0.003,0.003,0.001,-0.007,-0.004
352,-0.006,-0.002,0.002,-0.004,-0.007,-0.002,-0.008,-0.001,-0.005,-0.009,0.0,-0.009,-0.004,-0.004,-0.043,0.0,0.001,-0.012,0.0,-0.001,0.001,0.002,-0.001,-0.002,0.0,-0.007,-0.001,0.002,-0.008,-0.01,0.001,0.002,0.001,-0.004,-0.007,-0.008,-0.004,-0.001,-0.018,0.001,-0.001,-0.015,-0.005,-0.008,0.0,-0.003,0.003,-0.006,-0.009,0.003,0.003,0.0,-0.008,-0.005
353,-0.006,-0.003,0.002,-0.004,-0.007,-0.002,-0.01,-0.002,-0.009,-0.014,0.0,-0.01,-0.005,-0.004,-0.043,0.0,0.0,-0.016,0.0,-0.001,0.001,0.002,-0.002,-0.002,-0.001,-0.007,-0.002,0.001,-0.009,-0.011,0.001,0.003,0.0,-0.004,-0.008,-0.01,-0.004,-0.002,-0.02,0.001,-0.002,-0.017,-0.005,-0.008,-0.001,-0.003,0.002,-0.006,-0.009,0.003,0.003,0.0,-0.008,-0.006
354,-0.006,-0.003,0.001,-0.006,-0.008,-0.003,-0.01,-0.002,-0.011,-0.012,0.0,-0.012,-0.005,-0.005,-0.044,0.0,0.0,-0.019,0.0,-0.002,0.0,0.002,-0.002,-0.003,-0.001,-0.007,-0.002,0.001,-0.01,-0.011,0.0,0.002,0.0,-0.005,-0.009,-0.01,-0.006,-0.003,-0.014,0.0,-0.002,-0.017,-0.006,-0.008,-0.001,-0.003,0.002,-0.007,-0.01,0.002,0.002,0.0,-0.008,-0.008
355,-0.006,-0.004,0.0,-0.008,-0.008,-0.004,-0.011,-0.002,-0.013,-0.011,0.0,-0.013,-0.004,-0.004,-0.047,0.0,0.0,-0.016,-0.001,-0.001,0.0,0.001,-0.003,-0.003,0.0,-0.008,-0.002,0.001,-0.011,-0.01,0.0,0.003,0.0,-0.005,-0.009,-0.01,-0.006,-0.002,-0.009,0.0,-0.002,-0.018,-0.006,-0.008,-0.002,-0.002,0.002,-0.008,-0.01,0.002,0.002,0.001,-0.008,-0.009
356,-0.005,-0.004,0.0,-0.007,-0.007,-0.004,-0.011,-0.001,-0.013,-0.01,0.001,-0.013,-0.004,-0.003,-0.046,0.001,0.001,-0.013,-0.002,-0.001,0.0,0.001,-0.003,-0.002,0.001,-0.008,-0.001,0.001,-0.01,-0.011,0.001,0.003,0.002,-0.005,-0.009,-0.01,-0.006,-0.002,-0.01,0.0,-0.002,-0.017,-0.006,-0.008,-0.001,-0.002,0.002,-0.007,-0.009,0.002,0.003,0.001,-0.008,-0.009
357,-0.004,-0.004,0.001,-0.006,-0.007,-0.003,-0.011,0.0,-0.012,-0.007,0.001,-0.012,-0.004,-0.003,-0.046,0.001,0.001,-0.015,-0.001,-0.001,0.0,0.001,-0.002,0.0,0.0,-0.009,-0.002,0.002,-0.01,-0.01,0.001,0.003,0.001,-0.006,-0.009,-0.01,-0.006,-0.001,-0.013,0.001,-0.001,-0.017,-0.005,-0.008,0.0,-0.002,0.003,-0.007,-0.01,0.002,0.003,0.001,-0.009,-0.009
358,-0.004,-0.004,0.002,-0.005,-0.007,-0.003,-0.011,-0.001,-0.011,-0.008,0.001,-0.011,-0.005,-0.003,-0.043,0.001,0.0,-0.018,0.001,-0.001,-0.001,-0.001,-0.003,-0.001,0.0,-0.009,-0.002,0.002,-0.009,-0.011,0.001,0.003,0.001,-0.005,-0.01,-0.01,-0.006,-0.001,-0.011,0.002,-0.001,-0.016,-0.004,-0.008,0.0,-0.003,0.003,-0.006,-0.01,0.002,0.003,0.001,-0.009,-0.008
359,-0.004,-0.004,0.002,-0.003,-0.007,-0.002,-0.01,0.0,-0.01,-0.01,0.0,-0.009,-0.004,-0.003,-0.041,0.001,0.0,-0.018,0.002,-0.001,-0.001,-0.002,-0.002,-0.002,0.0,-0.009,-0.002,0.001,-0.009,-0.009,0.001,0.003,0.001,-0.005,-0.01,-0.009,-0.007,-0.001,-0.009,0.002,-0.001,-0.016,-0.004,-0.008,-0.001,-0.003,0.003,-0.007,-0.01,0.002,0.002,0.002,-0.009,-0.007
360,-0.004,-0.003,0.002,-0.003,-0.007,-0.003,-0.011,0.0,-0.012,-0.01,0.0,-0.009,-0.003,-0.003,-0.04,0.001,0.0,-0.016,0.0,-0.001,-0.001,-0.002,-0.002,-0.001,0.0,-0.009,-0.002,0.002,-0.009,-0.009,0.002,0.004,0.001,-0.005,-0.01,-0.01,-0.007,-0.001,-0.011,0.002,-0.001,-0.018,-0.006,-0.008,-0.001,-0.003,0.003,-0.007,-0.009,0.001,0.003,0.002,-0.009,-0.008
361,-0.005,-0.002,-0.001,-0.006,-0.009,-0.002,-0.011,0.0,-0.012,-0.011,0.0,-0.009,-0.003,-0.003,-0.039,0.0,0.0,-0.015,-0.002,-0.001,-0.001,-0.002,-0.003,-0.001,0.0,-0.009,-0.002,0.002,-0.01,-0.013,0.002,0.003,0.0,-0.006,-0.009,-0.011,-0.006,-0.001,-0.018,0.001,-0.001,-0.02,-0.009,-0.009,0.0,-0.002,0.002,-0.008,-0.009,0.002,0.003,0.001,-0.009,-0.009
362,-0.004,-0.002,-0.001,-0.007,-0.009,-0.002,-0.01,0.0,-0.012,-0.01,0.0,-0.01,-0.002,-0.003,-0.04,0.001,0.001,-0.017,-0.002,0.0,0.0,-0.002,-0.005,-0.001,0.0,-0.009,-0.003,0.003,-0.01,-0.014,0.001,0.004,0.0,-0.006,-0.009,-0.013,-0.005,-0.001,-0.019,0.001,0.0,-0.02,-0.011,-0.009,0.0,-0.003,0.003,-0.008,-0.01,0.003,0.003,0.001,-0.008,-0.009
363,-0.004,-0.003,-0.001,-0.006,-0.009,-0.003,-0.01,0.0,-0.011,-0.013,0.0,-0.011,-0.003,-0.003,-0.042,0.001,0.0,-0.018,-0.001,-0.001,0.0,-0.001,-0.007,-0.002,0.0,-0.009,-0.003,0.002,-0.01,-0.015,0.0,0.003,0.0,-0.005,-0.009,-0.012,-0.006,-0.001,-0.016,0.0,0.0,-0.019,-0.009,-0.008,-0.001,-0.003,0.003,-0.007,-0.01,0.003,0.002,0.0,-0.008,-0.008
364,-0.006,-0.004,-0.001,-0.006,-0.008,-0.004,-0.01,-0.001,-0.011,-0.012,0.0,-0.013,-0.004,-0.004,-0.045,0.0,0.0,-0.019,-0.001,-0.002,0.0,-0.002,-0.007,-0.002,-0.002,-0.009,-0.003,0.002,-0.009,-0.012,0.0,0.003,0.0,-0.005,-0.008,-0.011,-0.007,-0.002,-0.018,0.0,-0.002,-0.018,-0.007,-0.007,-0.001,-0.004,0.002,-0.006,-0.01,0.002,0.001,0.0,-0.008,-0.008
365,-0.006,-0.005,-0.001,-0.007,-0.007,-0.004,-0.01,-0.002,-0.011,-0.013,-0.001,-0.014,-0.004,-0.004,-0.048,0.001,0.0,-0.019,-0.001,-0.002,-0.001,-0.001,-0.004,-0.002,-0.001,-0.009,-0.002,0.001,-0.009,-0.01,0.001,0.003,0.0,-0.005,-0.008,-0.011,-0.007,-0.002,-0.017,0.0,-0.002,-0.017,-0.006,-0.007,-0.001,-0.003,0.002,-0.007,-0.01,0.001,0.002,0.0,-0.008,-0.007
366,-0.006,-0.004,-0.002,-0.008,-0.007,-0.003,-0.01,-0.003,-0.011,-0.012,0.0,-0.013,-0.004,-0.004,-0.047,0.001,0.0,-0.017,0.001,-0.001,-0.001,-0.001,-0.003,-0.001,-0.001,-0.008,-0.001,0.002,-0.008,-0.01,0.001,0.003,0.0,-0.004,-0.008,-0.01,-0.006,-0.002,-0.016,0.001,-0.001,-0.017,-0.006,-0.006,0.0,-0.002,0.002,-0.006,-0.009,0.002,0.002,0.0,-0.008,-0.007
367,-0.004,-0.004,-0.001,-0.009,-0.007,-0.002,-0.008,-0.002,-0.011,-0.009,0.001,-0.014,-0.003,-0.003,-0.044,0.001,0.0,-0.014,0.002,0.0,0.001,0.0,-0.001,-0.001,0.0,-0.006,0.0,0.003,-0.007,-0.01,0.002,0.003,0.0,-0.004,-0.008,-0.009,-0.005,0.0,-0.013,0.002,-0.001,-0.017,-0.007,-0.006,0.001,-0.002,0.002,-0.004,-0.008,0.002,0.002,0.001,-0.008,-0.005
368,-0.005,-0.005,-0.002,-0.009,-0.008,-0.003,-0.009,-0.002,-0.011,-0.004,0.001,-0.014,-0.004,-0.004,-0.039,0.0,-0.001,-0.013,0.002,0.0,0.001,0.002,-0.001,-0.001,0.0,-0.007,-0.001,0.002,-0.007,-0.009,0.001,0.003,0.001,-0.004,-0.008,-0.008,-0.005,-0.001,-0.011,0.002,0.0,-0.017,-0.007,-0.006,0.0,-0.002,0.003,-0.005,-0.008,0.002,0.002,0.001,-0.008,-0.006
369,-0.007,-0.005,-0.002,-0.007,-0.008,-0.005,-0.009,-0.002,-0.012,-0.003,0.0,-0.017,-0.004,-0.005,-0.038,-0.001,-0.001,-0.016,0.001,-0.002,0.0,0.0,-0.002,-0.002,-0.001,-0.009,-0.002,0.001,-0.009,-0.009,0.0,0.002,0.0,-0.005,-0.009,-0.01,-0.006,-0.002,-0.018,0.001,-0.002,-0.017,-0.004,-0.008,-0.002,-0.002,0.002,-0.006,-0.01,0.001,0.001,0.001,-0.008,-0.007
370,-0.006,-0.004,-0.001,-0.006,-0.006,-0.005,-0.008,-0.001,-0.012,-0.008,0.0,-0.018,-0.004,-0.004,-0.041,0.0,-0.001,-0.015,0.0,-0.002,0.0,0.0,-0.001,-0.002,-0.001,-0.009,-0.002,0.001,-0.01,-0.011,0.0,0.002,0.0,-0.005,-0.009,-0.01,-0.006,-0.003,-0.017,0.001,-0.002,-0.016,-0.004,-0.009,-0.001,-0.001,0.003,-0.007,-0.01,0.002,0.002,0.001,-0.008,-0.008
371,-0.005,-0.002,0.001,-0.004,-0.005,-0.003,-0.008,0.0,-0.013,-0.011,0.0,-0.016,-0.003,-0.004,-0.042,0.0,0.0,-0.014,0.001,-0.001,0.001,0.002,0.0,-0.002,-0.001,-0.008,-0.002,0.002,-0.009,-0.013,0.001,0.003,-0.001,-0.005,-0.009,-0.01,-0.006,-0.003,-0.013,0.002,-0.001,-0.015,-0.006,-0.009,0.0,-0.001,0.003,-0.007,-0.01,0.002,0.002,0.001,-0.007,-0.008
372,-0.005,-0.003,0.0,-0.004,-0.006,-0.002,-0.009,-0.001,-0.012,-0.014,0.0,-0.014,-0.003,-0.003,-0.049,0.0,0.0,-0.016,0.0,-0.002,0.001,0.001,-0.001,-0.003,-0.001,-0.008,-0.001,0.001,-0.01,-0.014,0.0,0.003,-0.001,-0.006,-0.009,-0.011,-0.007,-0.003,-0.014,0.0,-0.002,-0.015,-0.009,-0.008,-0.001,-0.002,0.001,-0.007,-0.011,0.001,0.001,-0.001,-0.009,-0.008
373,-0.005,-0.003,-0.001,-0.005,-0.007,-0.001,-0.009,0.0,-0.011,-0.011,0.0,-0.013,-0.004,-0.003,-0.049,0.0,0.0,-0.02,0.0,-0.001,0.0,0.001,-0.004,-0.003,-0.001,-0.009,-0.002,0.002,-0.01,-0.013,0.001,0.002,-0.001,-0.007,-0.009,-0.012,-0.007,-0.002,-0.013,0.0,-0.002,-0.017,-0.009,-0.008,-0.003,-0.004,0.001,-0.008,-0.011,0.0,0.001,-0.001,-0.009,-0.009
374,-0.006,-0.004,-0.001,-0.005,-0.008,-0.001,-0.009,0.0,-0.009,-0.011,0.0,-0.014,-0.005,-0.003,-0.045,0.0,0.0,-0.02,-0.002,-0.001,0.0,0.0,-0.005,-0.002,-0.001,-0.01,-0.002,0.001,-0.012,-0.012,0.0,0.002,-0.001,-0.007,-0.009,-0.012,-0.008,-0.002,-0.017,0.0,-0.002,-0.018,-0.008,-0.009,-0.002,-0.003,0.001,-0.007,-0.011,0.0,0.001,-0.001,-0.009,-0.008
375,-0.006,-0.004,0.0,-0.006,-0.008,-0.002,-0.009,0.0,-0.011,-0.009,0.001,-0.012,-0.004,-0.002,-0.04,0.002,0.0,-0.016,-0.002,0.0,0.001,0.001,-0.003,-0.001,0.0,-0.009,-0.002,0.001,-0.01,-0.01,0.0,0.003,0.0,-0.006,-0.008,-0.01,-0.007,-0.001,-0.013,0.001,-0.001,-0.017,-0.007,-0.009,-0.001,-0.001,0.002,-0.006,-0.009,0.001,0.002,0.0,-0.008,-0.007
376,-0.006,-0.004,0.001,-0.007,-0.009,-0.002,-0.01,-0.001,-0.011,-0.009,0.001,-0.011,-0.004,-0.003,-0.04,0.001,0.0,-0.014,-0.002,0.0,0.001,0.002,-0.001,-0.001,0.0,-0.009,-0.002,0.001,-0.01,-0.011,0.0,0.004,0.0,-0.005,-0.009,-0.012,-0.006,-0.002,-0.013,0.001,-0.001,-0.015,-0.007,-0.008,-0.001,0.0,0.003,-0.005,-0.01,0.001,0.003,0.001,-0.008,-0.007
377,-0.006,-0.005,-0.001,-0.007,-0.009,-0.003,-0.011,-0.003,-0.013,-0.008,-0.001,-0.009,-0.005,-0.005,-0.042,-0.001,-0.002,-0.016,-0.002,-0.002,0.0,-0.001,-0.003,-0.002,-0.001,-0.01,-0.003,0.0,-0.01,-0.014,-0.001,0.002,-0.001,-0.006,-0.011,-0.012,-0.007,-0.003,-0.018,0.0,-0.002,-0.016,-0.008,-0.009,-0.003,-0.001,0.002,-0.006,-0.011,0.0,0.001,0.0,-0.009,-0.009
378,-0.006,-0.006,0.0,-0.006,-0.008,-0.002,-0.012,-0.004,-0.011,-0.008,-0.002,-0.012,-0.005,-0.004,-0.045,0.0,-0.002,-0.019,0.0,-0.002,-0.001,-0.002,-0.003,-0.002,-0.001,-0.01,-0.004,0.001,-0.009,-0.013,0.0,0.002,-0.001,-0.006,-0.011,-0.011,-0.007,-0.003,-0.018,-0.001,-0.002,-0.015,-0.007,-0.009,-0.002,-0.002,0.002,-0.007,-0.011,0.0,0.001,0.0,-0.009,-0.009
379,-0.005,-0.005,0.0,-0.006,-0.007,-0.002,-0.011,-0.002,-0.008,-0.009,-0.001,-0.014,-0.005,-0.004,-0.047,0.0,-0.001,-0.015,0.001,-0.002,-0.001,-0.001,-0.004,-0.002,0.0,-0.009,-0.003,0.002,-0.008,-0.01,0.0,0.002,0.0,-0.005,-0.01,-0.009,-0.007,-0.002,-0.021,0.0,-0.002,-0.015,-0.006,-0.008,-0.001,-0.002,0.003,-0.007,-0.01,0.002,0.001,0.001,-0.009,-0.008
380,-0.005,-0.004,-0.001,-0.006,-0.008,-0.002,-0.01,-0.001,-0.008,-0.008,-0.001,-0.013,-0.003,-0.003,-0.044,0.001,0.0,-0.016,0.001,-0.001,-0.001,0.0,-0.003,-0.003,0.0,-0.008,-0.002,0.002,-0.007,-0.007,0.0,0.002,-0.001,-0.005,-0.009,-0.008,-0.006,-0.001,-0.021,0.001,-0.002,-0.015,-0.005,-0.008,0.0,-0.002,0.002,-0.007,-0.009,0.003,0.001,0.001,-0.009,-0.007
381,-0.006,-0.003,-0.002,-0.007,-0.008,-0.002,-0.01,0.001,-0.009,-0.009,0.0,-0.014,-0.003,-0.003,-0.041,0.001,0.001,-0.014,0.0,0.0,0.0,0.002,-0.002,-0.003,0.0,-0.009,-0.002,0.002,-0.008,-0.008,0.001,0.002,0.0,-0.005,-0.009,-0.009,-0.005,-0.002,-0.02,0.001,-0.002,-0.016,-0.003,-0.009,-0.001,-0.002,0.002,-0.007,-0.009,0.002,0.002,0.0,-0.009,-0.007
382,-0.007,-0.004,-0.003,-0.005,-0.008,-0.003,-0.01,0.0,-0.011,-0.009,0.0,-0.014,-0.005,-0.004,-0.038,0.0,-0.001,-0.015,-0.001,-0.002,0.0,0.002,-0.002,-0.003,-0.001,-0.01,-0.003,0.0,-0.01,-0.011,-0.001,0.002,-0.002,-0.006,-0.01,-0.01,-0.007,-0.003,-0.019,-0.001,-0.002,-0.016,-0.004,-0.009,-0.002,-0.003,0.0,-0.008,-0.01,0.001,0.0,0.0,-0.009,-0.008
383,-0.007,-0.005,-0.001,-0.006,-0.008,-0.004,-0.011,-0.002,-0.012,-0.007,-0.001,-0.014,-0.006,-0.004,-0.04,-0.001,-0.002,-0.015,-0.002,-0.003,0.0,0.002,-0.004,-0.003,-0.002,-0.011,-0.004,-0.001,-0.011,-0.012,-0.001,0.001,-0.002,-0.007,-0.011,-0.012,-0.007,-0.004,-0.015,-0.001,-0.002,-0.016,-0.005,-0.01,-0.003,-0.003,0.0,-0.008,-0.011,0.001,0.0,-0.001,-0.009,-0.008
384,-0.007,-0.005,-0.001,-0.007,-0.008,-0.004,-0.011,-0.003,-0.012,-0.007,-0.001,-0.014,-0.006,-0.004,-0.044,-0.002,-0.003,-0.012,-0.002,-0.004,0.0,0.001,-0.004,-0.003,-0.003,-0.011,-0.004,-0.001,-0.011,-0.011,-0.001,0.001,-0.001,-0.007,-0.011,-0.012,-0.007,-0.004,-0.014,-0.001,-0.002,-0.016,-0.008,-0.01,-0.003,-0.003,0.001,-0.007,-0.012,0.001,0.0,0.0,-0.01,-0.008
385,-0.007,-0.005,-0.002,-0.007,-0.008,-0.004,-0.01,-0.003,-0.011,-0.008,-0.002,-0.012,-0.005,-0.005,-0.043,-0.001,-0.002,-0.017,-0.002,-0.004,-0.001,-0.001,-0.003,-0.004,-0.002,-0.01,-0.004,-0.001,-0.01,-0.009,-0.001,0.001,-0.001,-0.007,-0.012,-0.009,-0.007,-0.003,-0.011,0.0,-0.002,-0.016,-0.01,-0.01,-0.002,-0.002,0.002,-0.007,-0.01,0.002,0.001,0.0,-0.01,-0.008
386,-0.006,-0.005,-0.002,-0.007,-0.008,-0.003,-0.01,-0.002,-0.009,-0.009,-0.002,-0.013,-0.005,-0.005,-0.042,0.0,-0.001,-0.019,0.0,-0.003,-0.002,-0.002,-0.002,-0.004,-0.002,-0.009,-0.004,0.001,-0.009,-0.008,0.0,0.002,-0.001,-0.005,-0.011,-0.007,-0.007,-0.003,-0.013,0.001,-0.002,-0.016,-0.009,-0.009,-0.001,-0.001,0.003,-0.007,-0.009,0.002,0.002,0.0,-0.009,-0.007
387,-0.006,-0.004,-0.002,-0.008,-0.007,-0.003,-0.01,-0.001,-0.01,-0.012,-0.002,-0.01,-0.005,-0.005,-0.042,0.0,-0.001,-0.019,0.0,-0.002,-0.001,-0.002,-0.003,-0.003,-0.001,-0.008,-0.003,0.001,-0.009,-0.01,0.0,0.002,-0.001,-0.005,-0.009,-0.007,-0.006,-0.002,-0.018,0.002,-0.002,-0.016,-0.007,-0.009,-0.001,-0.001,0.002,-0.007,-0.009,0.002,0.003,0.001,-0.009,-0.007
388,-0.005,-0.004,-0.002,-0.008,-0.007,-0.003,-0.01,-0.001,-0.01,-0.012,-0.002,-0.009,-0.005,-0.005,-0.043,0.0,0.0,-0.018,-0.001,-0.001,-0.002,-0.002,-0.006,-0.003,-0.002,-0.01,-0.003,0.0,-0.01,-0.013,0.0,0.002,0.0,-0.005,-0.009,-0.01,-0.006,-0.003,-0.02,0.001,-0.002,-0.017,-0.007,-0.008,-0.001,-0.002,0.001,-0.008,-0.01,0.001,0.002,0.001,-0.009,-0.007
